Date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,STD,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPF,YER,ZAR,ZMK,ZMW,ZWL
1/2/22,3.67298,103.749983,106.650326,480.234325,1.802591,550.590435,102.664691,1.376179,1.8,1.698647,1.728131,2.019509,85.737435,1.718309,0.376957,2003.5,1,1.350133,6.896579,5.571299,1.000212,2.11E-05,74.371424,11.760179,2.557521,19600,2.016152,1.265635,2002.483762,0.91208,0.030877,851.999866,6.355903,4065.33,642.088429,1,26.5,97.24984,21.881802,177.720515,6.53915,57.375008,138.805629,15.705895,15.000078,49.150162,0.879285,2.124502,0.754379,0.73955,3.094986,0.754379,6.150102,0.754379,52.750611,9324.999722,7.719039,209.160953,7.79615,24.399173,6.609678,100.291581,324.680016,14242,3.11049,0.754379,74.51405,1460,42275.00013,129.790369,0.754379,153.99643,0.7092,115.140497,113.150182,84.80203,4069.999745,434.874986,899.999923,1188.880178,0.30252,0.833481,435.092246,11185.0001,1513.000081,202.921633,145.125004,15.949956,2.95274,0.60489,4.602706,9.280168,17.799092,3965.000535,54.454264,1778.408719,2858.384653,8.034231,43.597186,15.401968,813.999862,20.490602,4.176497,63.829566,15.950184,411.950333,35.397745,8.796395,118.99393,1.462025,0.384996,1.000212,3.989502,3.52496,51.000173,178.249677,4.036253,6881.527559,3.640996,4.35141,103.385224,75.015018,1015,3.755501,8.093922,13.60686,437.498816,9.04637,1.34841,1.377402,11254.99979,583.999976,20.808013,20697.98101,8.751856,2512.492783,15.950407,33.250109,11.301778,3.51,2.875794,2.274598,13.452985,6.793755,27.717101,2306.00027,27.288029,3545.716406,1,44.625879,10819.99954,2.14E+11,22855,113.252653,2.600171,579.600438,0.042933,0.000547,2.70255,0.714652,579.499504,105.850128,250.249584,15.964896,9001.202654,16.663427,321.999592
1/3/22,3.673103,103.750299,106.24988,481.590005,1.802973,554.203977,102.958502,1.389502,1.8005,1.701522,1.722971,2.019866,85.826367,1.731348,0.376993,2005,1,1.350512,6.907697,5.682401,1.000418,2.15E-05,74.351143,11.762846,2.5579,19600,2.016474,1.275125,2003.499117,0.91853,0.03087,851.793572,6.356098,4064.83,642.197066,1,26.5,97.875023,21.960094,177.720284,6.582012,57.324988,139.146714,15.743602,15.000078,49.249652,0.88497,2.128199,0.754379,0.741725,3.090254,0.754379,6.149467,0.754379,52.950094,9337.499584,7.720471,209.298535,7.79785,24.44986,6.655303,99.99075,324.885025,14310,3.11119,0.754379,74.40275,1460,42249.99997,130.639643,0.754379,153.979518,0.709015,115.338972,113.149742,84.804108,4074.999622,436.250024,899.999923,1195.69052,0.30252,0.833653,435.158349,11205.00035,1510.82002,202.953684,145.749962,15.830306,2.95274,0.60489,4.6159,9.272499,17.776505,3964.999833,54.559136,1778.689395,2858.384653,8.034797,43.590315,15.449721,815.000164,20.497702,4.172503,63.830068,15.839826,412.739897,35.374989,8.873075,118.964872,1.473069,0.384995,1.000418,3.965031,3.529551,51.442501,176.529764,4.04992,6874.397093,3.640991,4.379297,103.549715,74.407798,1016,3.754432,8.087376,14.75729,437.496986,9.108298,1.353197,1.377397,11249.9997,583.999843,21.11497,20697.98101,8.753909,2512.492783,15.840256,33.275502,11.303616,3.5,2.884983,2.273603,13.077899,6.801894,27.592996,2300.000247,27.292516,3546.315465,1,44.732518,10837.49697,2.14E+11,22855,113.252653,2.600171,577.859314,0.043633,0.000554,2.70255,0.714795,578.495079,106.250557,250.250269,15.874497,9001.202677,16.674184,321.999592
1/4/22,3.673096,104.899369,105.87495,482.30163,1.8015,553.427992,103.1041,1.381105,1.8,1.698131,1.7338,2.018332,85.76113,1.733109,0.377011,2005,1,1.357086,6.892275,5.677595,0.999592,2.18E-05,74.411255,11.746804,2.578941,19600,2.014875,1.27043,2004.999924,0.91623,0.030712,847.429933,6.355303,4080.3,641.703455,1,26.5,98.150351,21.878055,177.719763,6.592196,57.40004,139.240994,15.730698,15.000078,49.349833,0.886255,2.122297,0.754379,0.739055,3.095025,0.754379,6.185029,0.754379,52.749719,9125.000067,7.714483,209.040299,7.79385,24.469581,6.6615,98.754499,321.555022,14346.45,3.08582,0.754379,74.53515,1460,42275.00022,130.81968,0.754379,154.242555,0.708968,116.162958,113.130057,84.800839,4075.00009,436.050271,899.999923,1197.501272,0.30277,0.833023,434.814598,11224.99994,1515.064257,202.79947,146.125023,16.009706,2.95274,0.60489,4.587821,9.277501,17.84515,3959.99985,54.59056,1777.314569,2858.384653,8.025513,43.099912,15.450166,813.999793,20.5366,4.185984,63.830189,16.009623,412.739603,35.390139,8.8637,119.058363,1.467765,0.385022,0.999592,3.957502,3.525003,51.580077,176.701236,4.04535,6876.407283,3.640976,4.384598,104.190345,75.298005,1012.5,3.755605,8.080841,13.712007,437.502481,9.099101,1.35575,1.377405,11260.00035,584.000192,21.307989,20697.98101,8.746875,2512.492783,16.010042,33.249499,11.290234,3.51,2.883498,2.279302,13.417498,6.791571,27.530501,2300.000357,27.282148,3541.566938,1,44.68833,10820.00022,2.14E+11,22754.5,113.252653,2.600171,581.501542,0.043369,0.000551,2.70255,0.713539,580.492727,106.125034,250.249886,16.03776,9001.20093,16.718437,321.999592
1/5/22,3.673102,105.250158,106.90253,483.164239,1.802797,552.652983,103.102801,1.384754,1.8005,1.691373,1.728498,2.019645,85.801548,1.728904,0.377047,2006.5,1,1.355562,6.906919,5.709171,1.000278,2.30E-05,74.3273,11.796021,2.585372,19600,2.016331,1.27595,2004.999491,0.91743,0.030389,838.519557,6.356014,4028.67,642.146379,1,26.5,97.649676,21.775602,177.719735,6.5761,57.306315,139.090187,15.716009,15.000078,49.34997,0.883903,2.125008,0.754379,0.73765,3.095044,0.754379,6.174982,0.754379,52.799746,9099.999784,7.72228,209.274684,7.79525,24.464964,6.647995,102.049365,320.308119,14404.85,3.09641,0.754379,74.43035,1460,42249.99964,129.779838,0.754379,153.957369,0.708983,116.123502,113.150336,84.803112,4075.999404,434.305751,899.999923,1200.249915,0.302569,0.833628,435.596051,11240.00024,1511.061713,202.062551,146.112179,15.879774,2.95274,0.60489,4.601522,9.252499,17.856158,3965.000072,54.477134,1778.550143,2858.384653,8.030595,43.09884,15.44964,815.000483,20.576675,4.1935,63.830264,15.884984,412.804591,35.403431,8.851304,118.923433,1.471955,0.385008,1.000278,3.961499,3.530335,51.439913,176.650232,4.042896,6900.117093,3.641019,4.372698,103.949582,76.696599,1012.5,3.755974,8.080873,14.855249,437.498155,9.112301,1.357803,1.377402,11269.99998,585.999832,21.340497,20697.98101,8.752519,2512.492783,15.879726,33.249503,11.30328,3.5,2.875505,2.27775,13.696099,6.80105,27.611403,2300.000203,27.474282,3540.847435,1,44.643086,10814.99999,2.14E+11,22760,113.252653,2.600171,579.692637,0.04389,0.000552,2.70255,0.716268,579.501261,105.550109,250.249682,15.893898,9001.187415,16.770433,321.999592
1/6/22,3.673102,104.999962,107.350118,483.038449,1.802366,551.700853,103.2286,1.395982,1.8,1.700773,1.728918,2.019297,85.981869,1.730301,0.377018,2007,1,1.360025,6.895561,5.683896,1.000057,2.32E-05,74.434313,11.696862,2.590155,19600,2.01585,1.27275,2007.000019,0.921355,0.030355,837.619959,6.382999,4032.67,642.2273,1,26.5,96.749882,21.704602,177.720161,6.58555,57.550411,139.346047,15.7152,15.000078,49.302065,0.885197,2.134096,0.754379,0.738885,3.089986,0.754379,6.164987,0.754379,52.874987,9099.999891,7.720452,209.293383,7.80082,24.47982,6.657699,99.98453,318.990135,14418.5,3.11529,0.754379,74.41955,1459,42274.99971,129.61018,0.754379,154.31188,0.709008,115.860497,113.250387,84.796955,4074.999706,434.298788,899.999923,1205.905035,0.30267,0.833425,435.480948,11240.00039,1511.065053,202.014329,146.625029,15.720015,2.95274,0.60489,4.594983,9.282502,17.90125,3956.99979,54.543201,1778.125959,2858.384653,8.036084,43.689855,15.459651,815.999639,20.506098,4.213064,63.829697,15.709948,413.040113,35.403308,8.89431,119.093565,1.48346,0.384987,1.000057,3.967502,3.524993,51.604968,177.102189,4.032219,6937.373755,3.64097,4.376102,104.110052,76.388699,1015,3.754304,8.087408,14.983402,437.496888,9.14817,1.360899,1.377398,11330.00043,586.000337,21.261984,20697.98101,8.750613,2512.492783,15.710155,33.5645,11.295685,3.51,2.881498,2.277196,13.7958,6.799648,27.625026,2299.99972,27.495812,3543.232958,1,44.748439,10815.00013,2.14E+11,22750,113.252653,2.600171,579.748995,0.045055,0.000558,2.70255,0.714658,580.493234,105.87987,249.999702,15.72151,9001.191881,16.776058,321.999592
1/7/22,3.673042,105.000368,107.000368,483.788207,1.802362,550.928041,103.292284,1.392651,1.8005,1.70397,1.730287,2.019286,85.939976,1.724636,0.377041,2007.5,1,1.359195,6.885566,5.635804,1.000044,2.41E-05,74.311622,11.662759,2.588933,19600,2.015836,1.264015,2007.000362,0.91889,0.030019,828.310396,6.377704,4050.54,642.225859,1,26.5,97.503897,21.512904,177.720394,6.547315,57.650393,139.502826,15.716273,15.000078,49.310392,0.88015,2.14204,0.754379,0.735565,3.09504,0.754379,6.16504,0.754379,52.803853,9095.000355,7.720618,209.236077,7.79767,24.46504,6.619604,99.985845,315.70504,14318.75,3.115204,0.754379,74.46755,1460,42250.00035,128.650386,0.754379,154.449104,0.70904,115.61704,113.250385,84.803801,4075.000351,433.503796,899.999923,1197.655039,0.30265,0.833378,435.484584,11260.00035,1514.000349,202.886653,147.125039,15.640382,2.95274,0.60489,4.603765,9.260381,17.886407,3955.000347,54.509665,1778.102488,2858.384653,8.034413,43.705216,15.450378,817.503739,20.391404,4.209039,63.830377,15.635039,413.210377,35.730377,8.838825,118.898596,1.474949,0.385011,1.000044,3.954504,3.530375,51.333603,177.000342,4.000937,6954.748529,3.641038,4.352504,103.495038,75.450373,1016,3.753698,8.087376,13.874486,437.503678,9.08186,1.35768,1.377404,11335.00034,584.000338,21.268038,20697.98101,8.750387,2512.492783,15.635038,33.63037,11.295882,3.5,2.881038,2.284504,13.875038,6.788251,27.653038,2308.000336,27.497501,3545.273588,1,44.748972,10810.00034,2.14E+11,22690,113.252653,2.600171,580.300343,0.044703,0.000556,2.70255,0.715161,579.503602,105.525037,250.250364,15.585745,9001.203593,16.856372,321.999592
1/9/22,3.673026,104.505202,106.94354,481.373567,1.793366,550.928029,102.780831,1.393049,1.8005,1.697429,1.721651,2.009208,85.512931,1.72468,0.377018,1985.149909,1,1.352441,6.8512,5.635804,0.995053,2.39E-05,73.94236,11.604549,2.576011,19600,2.005775,1.264765,2007.000311,0.91894,0.030122,831.147339,6.377699,4014.718051,639.02044,1,26.5,97.062552,21.51575,177.153571,6.55225,57.087903,139.502826,15.725132,15.000078,49.366384,0.880805,2.134098,0.754379,0.73579,3.094983,0.754379,6.154117,0.754379,52.79594,9085.139346,7.682083,208.191757,7.798185,24.432668,6.619602,99.486805,316.184972,14318.75,3.11482,0.754379,74.277497,1452.359994,42250.00026,128.650259,0.754379,153.676872,0.708985,115.627496,112.743526,84.798072,4054.946216,433.498169,899.999923,1197.554972,0.30265,0.829211,433.311033,11194.7853,1504.815056,201.878488,147.125008,15.640014,2.95274,0.60489,4.576768,9.23901,17.797134,3957.967289,54.237601,1769.266914,2858.384653,7.99449,43.705216,15.450184,812.389747,20.395,4.209038,63.830141,15.634971,413.21011,35.230894,8.839635,118.307776,1.47604,0.385011,0.995053,3.950459,3.494657,51.333603,175.732558,4.003554,6920.036619,3.640965,4.357502,103.502579,75.47185,1032.552244,3.753597,8.087376,14.983977,437.497346,9.05721,1.356275,1.377403,11335.00003,583.9998,21.268051,20697.98101,8.706713,2512.492783,15.5433,33.662982,11.239503,3.5,2.880972,2.284503,13.877502,6.754371,27.653034,2296.667312,27.360258,3527.57874,1,44.525625,10764.91611,2.14E+11,22690,113.252653,2.600171,577.416771,0.044716,0.000557,2.70255,0.711607,577.416771,105.525019,250.249957,15.58521,9001.205123,16.77224,321.999592
1/10/22,3.673062,105.501592,107.450141,483.510079,1.801898,550.213987,103.452798,1.39267,1.8,1.699231,1.727002,2.018716,85.958685,1.726685,0.377017,2008.5,1,1.354891,6.893666,5.6635,0.999779,2.39E-05,74.060207,11.639285,2.580816,19600,2.015806,1.266585,2007.000172,0.92725,0.030283,835.577447,6.375897,4050.04,642.056941,1,26.5,98.101428,21.493019,177.720202,6.565599,57.705638,139.669012,15.729702,15.000078,49.398247,0.882503,2.13085,0.754379,0.736388,3.089906,0.754379,6.185002,0.754379,52.874994,9084.999891,7.716001,209.172368,7.795125,24.46981,6.641801,101.657029,316.639671,14290.15,3.13811,0.754379,74.05725,1460.5,42274.99994,129.209737,0.754379,154.55043,0.709101,115.284989,113.350245,84.79768,4074.999975,435.500677,899.999923,1198.154983,0.30263,0.833194,435.457524,11269.00023,1510.630032,202.83646,148.125028,15.385027,2.95274,0.60489,4.610037,9.274956,17.946685,3959.999827,54.393933,1778.039399,2858.384653,8.029914,43.90093,15.460354,816.491204,20.371135,4.204205,63.829787,15.72993,413.639958,35.665041,8.860085,118.521691,1.478011,0.38498,0.999868,3.932986,3.524966,51.605007,176.749662,4.00872,6945.928051,3.640985,4.364403,103.790165,74.941042,1017.5,3.753876,8.080841,15.00364,437.503947,9.10071,1.355898,1.377399,11345.00018,585.999737,21.246976,20697.98101,8.750552,2512.492783,15.729792,33.628994,11.295265,3.51,2.884024,2.28395,13.80501,6.786493,27.613896,2300.000338,27.485497,3530.035055,1,44.736261,10850.00017,2.14E+11,22700,113.252653,2.600171,579.188465,0.044459,0.000555,2.70255,0.715203,578.498827,105.849677,250.250457,15.683585,9001.196327,16.910552,321.999592
1/11/22,3.673098,105.549968,107.224988,482.320039,1.801917,534.605015,103.5228,1.387155,1.8005,1.697205,1.724611,2.018747,85.961008,1.720699,0.377086,2007.5,1,1.353003,6.883878,5.569296,0.99985,2.34E-05,73.884945,11.626178,2.575062,19600,2.015396,1.257725,2006.000201,0.92356,0.030017,828.250347,6.374022,3994.94,641.644696,1,26.5,97.500036,21.484009,177.720006,6.547705,57.703759,139.194623,15.710799,15.000078,49.37498,0.879802,2.1255,0.754379,0.73353,3.090296,0.754379,6.175002,0.754379,52.661434,9084.999415,7.716279,209.184618,7.796095,24.475047,6.6199,103.312847,314.197331,14284,3.11792,0.754379,73.81695,1461,42249.99976,129.3399,0.754379,154.279718,0.708989,115.327996,113.350364,84.788401,4074.999582,433.624985,899.999923,1189.504985,0.30265,0.833194,435.309676,11280.0001,1514.000122,202.841888,148.503321,15.635014,2.95274,0.60489,4.589616,9.255,17.957093,3954.999969,54.199195,1777.710106,2858.384653,8.029487,43.8495,15.450145,815.502394,20.39533,4.1915,63.830057,15.539968,413.598647,35.414996,8.772497,118.215807,1.474805,0.385022,0.99985,3.908498,3.529746,50.991985,176.650052,3.99235,6939.695081,3.641012,4.350299,103.455012,74.488602,1020,3.753496,8.080873,14.240971,437.494362,9.03685,1.350695,1.377402,11353.99951,585.00003,21.232496,20697.98101,8.749019,2512.492783,15.635008,33.315969,11.288192,3.5,2.877983,2.284497,13.766801,6.786618,27.6633,2299.999802,27.529165,3529.411765,1,44.528116,10860.00021,2.14E+11,22700.5,113.252653,2.600171,578.409622,0.043937,0.000549,2.70255,0.714242,576.999825,105.49938,250.300123,15.52273,9001.198831,16.907246,321.999592
1/12/22,3.6731,105.02495,106.74977,481.489917,1.801974,529.999978,103.660503,1.373275,1.8,1.700902,1.721053,2.0187,85.960233,1.709295,0.377103,2007.5,1,1.350974,6.883671,5.5347,0.999846,2.28E-05,73.984239,11.5989,2.564908,19600,2.015338,1.25036,2004.999809,0.91419,0.029842,823.420108,6.358595,3979.17,640.668793,1,26.5,97.000368,21.263201,177.719736,6.50416,57.649882,138.964978,15.721299,15.000078,49.41019,0.874105,2.11285,0.754379,0.729661,3.085028,0.754379,6.175035,0.754379,52.949817,9079.999933,7.708635,209.089589,7.791915,24.52501,6.577102,101.416358,308.599459,14298.95,3.10717,0.754379,73.79935,1460,42255.00039,128.496843,0.754379,154.333335,0.709023,114.677987,113.34978,84.787805,4075.000112,431.405683,899.999923,1185.955009,0.30232,0.833183,434.611205,11285,1513.000209,202.840197,148.498801,15.540031,2.95274,0.60489,4.590128,9.232498,17.996155,3964.999524,53.854794,1777.695019,2858.384653,8.026998,43.854053,15.449791,815.999952,20.364125,4.186045,63.830267,15.539875,413.939904,35.398985,8.665397,118.374818,1.46067,0.38501,0.999846,3.896501,3.524986,51.009742,176.250268,3.955962,6942.223669,3.641,4.321402,102.789811,74.5995,1020,3.753486,8.074348,14.020537,437.492642,8.94974,1.346399,1.377398,11350.00003,584.999933,21.244503,20697.98101,8.748796,2512.492783,15.46948,33.268998,11.292728,3.51,2.875002,2.279805,13.248398,6.805852,27.613604,2299.999797,27.724907,3526.264613,1,44.677546,10860.00049,2.14E+11,22700.5,113.252653,2.600171,577.236388,0.043239,0.000548,2.70255,0.713937,578.000062,104.875024,250.250055,15.31467,9001.202932,16.971652,321.999592
