,PG,NESN.SW,KO,UL,ABI.BR,DANOY,CABK.MC,FFH.TO,KIK.F,4755.T,GPS,0973.HK,NTCO3.SA,COUR,BFT.WA,WRBY,ARZZ3.SA,COCO,SOMA3.SA,LMND,PG_currency,PG_SO,NESN.SW_currency,NESN.SW_SO,KO_currency,KO_SO,UL_currency,UL_SO,ABI.BR_currency,ABI.BR_SO,DANOY_currency,DANOY_SO,CABK.MC_currency,CABK.MC_SO,FFH.TO_currency,FFH.TO_SO,KIK.F_currency,KIK.F_SO,4755.T_currency,4755.T_SO,GPS_currency,GPS_SO,0973.HK_currency,0973.HK_SO,NTCO3.SA_currency,NTCO3.SA_SO,COUR_currency,COUR_SO,BFT.WA_currency,BFT.WA_SO,WRBY_currency,WRBY_SO,ARZZ3.SA_currency,ARZZ3.SA_SO,COCO_currency,COCO_SO,SOMA3.SA_currency,SOMA3.SA_SO,LMND_currency,LMND_SO,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLE,SLL,SOS,SRD,STD,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPF,YER,ZAR,ZMK,ZMW,ZWL,MRU,PG_px_USD,NESN.SW_px_USD,KO_px_USD,UL_px_USD,ABI.BR_px_USD,DANOY_px_USD,CABK.MC_px_USD,FFH.TO_px_USD,KIK.F_px_USD,4755.T_px_USD,GPS_px_USD,0973.HK_px_USD,NTCO3.SA_px_USD,COUR_px_USD,BFT.WA_px_USD,WRBY_px_USD,ARZZ3.SA_px_USD,COCO_px_USD,SOMA3.SA_px_USD,LMND_px_USD,PG_MktCap_USD,NESN.SW_MktCap_USD,KO_MktCap_USD,UL_MktCap_USD,ABI.BR_MktCap_USD,DANOY_MktCap_USD,CABK.MC_MktCap_USD,FFH.TO_MktCap_USD,KIK.F_MktCap_USD,4755.T_MktCap_USD,GPS_MktCap_USD,0973.HK_MktCap_USD,NTCO3.SA_MktCap_USD,COUR_MktCap_USD,BFT.WA_MktCap_USD,WRBY_MktCap_USD,ARZZ3.SA_MktCap_USD,COCO_MktCap_USD,SOMA3.SA_MktCap_USD,LMND_MktCap_USD
2023-10-31,,99.37999725341797,,,53.380001068115234,,3.7950000762939453,,54.5,551.0999755859375,,20.049999237060547,,,,,,,,,USD,2353019904,CHF,2621309952,USD,4317609984,USD,2513720064,EUR,282105984,USD,3218959872,EUR,7372729856,CAD,23908900,EUR,191082000,JPY,2142140032,USD,376072992,HKD,1472169984,BRL,1380850048,USD,156946000,PLN,2967000,USD,118163000,BRL,110958000,USD,56929300,BRL,784747008,USD,70224400,3.673015,74.999721,99.375013,402.141125,1.801847,831.000309,349.976698,1.577801,1.8,1.699005,1.835045,2.018662,110.226542,1.849019,0.377032,2839.8575,1.0,1.365809,6.908458,5.0356,0.999808,2.8840683e-05,83.226354,13.630073,3.293379,19600.0,2.015284,1.387715,2625.000087,0.90988,0.032473,896.0303,7.316495,4114.5,530.871321,1.0,26.5,104.850103,23.225701,177.719533,7.055501,56.909978,135.877596,30.923797,15.0,55.450007,0.9453,2.288403,0.822657,0.822985,2.704994,0.822657,11.877898,0.822657,65.201804,8650.000223,7.83828,209.169767,7.824495,24.750067,7.168957,132.763498,361.450192,15844.95,4.04708,0.822657,83.27745,1310.0,42237.497339,139.429907,0.822657,154.466853,0.709303,151.300503,150.604886,89.3192,4139.999929,464.050201,899.953973,1351.160227,0.309196,0.833173,468.913169,20740.000263,15032.499391,327.939914,187.494952,18.839971,2.95274,0.60489,4.88999,10.283019,18.146079,4519.999935,58.23724,2099.539784,3464.948281,8.056315,44.244275,15.380119,1142.498827,18.061706,4.762498,63.24995,18.840275,787.000241,36.650175,11.17355,133.160692,1.722105,0.384944,0.999817,3.820502,3.714502,56.810192,281.101968,4.21277,7471.418049,3.640977,4.695202,110.783015,93.324982,1229.5,3.751144,8.433052,13.296656,600.502513,11.173455,1.369502,1.21675,22.705463,19749.999879,570.485341,38.362499,20697.981008,13002.046809,18.839964,36.109831,10.95266,3.5,3.175502,2.40255,28.307397,6.78273,32.4179,2499.999636,36.2404,3783.994258,1.0,39.932258,12237.49886,3508334.77919,35.083716,24567.5,123.100891,2.807677,615.451087,0.043781,0.000504,2.70255,0.762984,620.994978,112.924987,250.225009,18.639601,9001.20116,22.020182,321.999592,,,109.22319124875584,,,56.46884699895825,,4.014598620854697,,57.653654924362634,3.642419983137383,,2.5624655951675535,,,,,,,,,,286307838209.563,,,15930199647.986565,,29598551111.83185,,11016575690.257061,7802573659.2353525,,3772384934.2383676,,,,,,,,
2023-11-01,148.6710662841797,100.5199966430664,55.5498161315918,46.34852600097656,54.38999938964844,12.130000114440918,3.7839999198913574,1142.130615234375,58.5,554.4000244140625,12.83724594116211,19.920000076293945,11.632295608520508,17.829999923706055,1755.0,12.40999984741211,57.0441780090332,28.040000915527344,5.409999847412109,11.0,USD,2353019904,CHF,2621309952,USD,4317609984,USD,2513720064,EUR,282105984,USD,3218959872,EUR,7372729856,CAD,23908900,EUR,191082000,JPY,2142140032,USD,376072992,HKD,1472169984,BRL,1380850048,USD,156946000,PLN,2967000,USD,118163000,BRL,110958000,USD,56929300,BRL,784747008,USD,70224400,3.672991,73.417458,99.929725,402.390285,1.801205,831.488724,349.970103,1.557475,1.8025,1.699529,1.854146,2.018127,110.199419,1.848935,0.377136,2838.480317,1.0,1.37051,6.905966,4.955196,0.999502,2.8215734e-05,83.284986,13.644917,3.292963,19600.0,2.014742,1.383675,2615.000261,0.905805,0.03246,895.679555,7.316898,4102.5,530.686537,1.0,26.5,104.950019,23.310704,177.719613,7.05212,56.898055,135.919515,30.899898,15.0,55.459718,0.944745,2.308991,0.82419,0.821112,2.714991,0.82419,11.919816,0.82419,65.050029,8655.00006,7.835777,209.262533,7.82235,24.750387,7.168957,132.646338,362.320082,15908.0,4.01415,0.82419,85.201501,1310.0,42225.00061,139.539766,0.82419,155.002015,0.709396,150.607503,150.849647,89.319835,4137.000052,467.249914,899.959969,1348.839637,0.30907,0.832934,469.840969,20741.999819,15032.495873,327.867765,187.494982,18.684999,2.95274,0.60489,4.890362,10.30875,18.140194,4520.999956,58.243296,2098.926362,3459.946243,8.053503,44.25318,15.380299,1144.493369,17.7651,4.771502,63.24995,18.425024,788.500282,36.701556,11.148335,133.249913,1.701635,0.384953,0.999692,3.820499,3.713802,56.679034,282.25026,4.221344,7459.340055,3.641033,4.695046,110.716032,92.610099,1231.5,3.751423,8.418851,13.262276,599.502307,11.16738,1.366565,1.21675,22.737835,19750.00044,570.498139,38.132498,20697.981008,13001.324658,18.840196,36.049502,10.948758,3.51,3.184502,2.40545,28.328197,6.780047,32.378498,2498.000492,36.321949,3783.727412,1.0,39.950133,12250.000237,3508236.213681,35.021496,24592.5,122.63603,2.766713,621.883977,0.043407,0.000504,2.70255,0.762806,616.496448,113.249863,250.301076,18.47975,9001.19652,22.087716,321.999592,,148.6710662841797,110.97310860843825,55.5498161315918,46.34852600097656,57.57108996570338,12.130000114440918,4.005313518347657,825.4327173898314,61.921470873092744,3.6810916678836545,12.83724594116211,2.546549320382487,2.3474945508755876,17.829999923706055,415.74436956571174,12.40999984741211,11.511992262068585,28.040000915527344,1.0917832205652631,11.0,349825978115.5781,290894913999.6761,239842440739.125,116507219745.48047,16241148984.727278,39045983615.74072,29530094559.36218,19735188296.80174,11832078497.372307,7885413823.235225,4827741490.13269,3748953472.242697,3241537963.2562933,2798347168.0259705,1233513544.5014668,1466402811.969757,1277347637.414606,1596297624.1203308,856773615.7231942,772468400.0
2023-11-02,150.48959350585938,99.75,56.1895637512207,46.80012893676758,55.11000061035156,12.180000305175781,3.7860000133514404,1137.2991943359375,60.0,,13.432940483093262,20.0,,18.010000228881836,1705.0,12.930000305175781,,28.479999542236328,,16.170000076293945,USD,2353019904,CHF,2621309952,USD,4317609984,USD,2513720064,EUR,282105984,USD,3218959872,EUR,7372729856,CAD,23908900,EUR,191082000,JPY,2142140032,USD,376072992,HKD,1472169984,BRL,1380850048,USD,156946000,PLN,2967000,USD,118163000,BRL,110958000,USD,56929300,BRL,784747008,USD,70224400,3.672996,73.628329,98.943445,401.687859,1.799184,831.514208,350.048395,1.555827,1.8025,1.697232,1.836061,2.015649,110.55984,1.842402,0.376984,2835.160915,1.0,1.36168,6.897749,4.954397,0.998329,2.8631316e-05,83.099575,13.508071,3.288914,19600.0,2.01228,1.374755,2615.000265,0.906165,0.032152,887.160092,7.315102,4048.67,529.97728,1.0,26.5,103.514314,23.044903,177.741269,7.03081,56.724938,135.716876,30.900985,15.0,55.787473,0.94185,2.27125,0.824698,0.820335,2.715039,0.824698,11.908662,0.824698,65.050393,8574.79476,7.822079,208.845935,7.82497,24.6523,7.168957,132.63989,359.655033,15852.0,3.981885,0.824698,83.24755,1306.778444,42225.000188,139.510316,0.824698,154.739496,0.709301,150.498969,150.84973,89.319791,4123.382263,467.250058,899.935831,1334.314999,0.30893,0.831992,466.212918,20706.390369,15003.168196,328.684819,187.501836,18.684985,2.952739,0.60489,4.887276,10.248731,18.102708,4521.837084,58.032098,2096.502387,3461.908408,8.04643,44.243537,15.380127,1123.956236,17.542029,4.751497,63.24995,18.425033,786.0899,36.537225,11.163085,132.965336,1.69628,0.384953,0.998442,3.813663,3.7572,56.59504,282.524398,4.189336,7447.742347,3.640994,4.680301,110.391969,93.275056,1234.749872,3.75156,8.418851,13.356443,599.504639,11.11663,1.36498,1.21675,22.955201,19750.000333,570.50203,38.000502,20697.981008,13001.896067,18.364368,35.979497,10.956724,3.51,3.184501,2.40255,28.41879,6.774728,32.19597,2498.000372,36.18694,3778.615384,1.0,39.916824,12219.129472,3505280.082933,35.021496,24577.5,123.101154,2.806618,615.838219,0.044029,0.000504,2.70255,0.761912,615.79775,113.249722,250.298711,18.4171,9001.197998,22.085377,321.999592,,150.48959350585938,110.0792901954942,56.1895637512207,46.80012893676758,58.51250263879765,12.180000305175781,4.019748381750215,827.2740919916185,63.70441153049849,,13.432940483093262,2.5559203421866155,,18.010000228881836,406.9857371191998,12.930000305175781,,28.479999542236328,,16.170000076293945,354105008864.15625,288551938898.545,242604621448.875,117642423106.13965,16506727133.220608,39206932223.30859,29636518907.7375,19779213538.01841,12172766364.070713,,5051766118.834808,3762749209.262144,,2826597495.9220886,1207526682.032666,1527847626.0604858,,1621346437.9398346,,1135528553.3576965
2023-11-03,149.12818908691406,,55.8450813293457,46.77067947387695,,12.239999771118164,,1203.9166259765625,,,13.939282417297363,,12.362781524658203,18.049999237060547,,13.65999984741211,59.586673736572266,28.93000030517578,5.880000114440918,17.31999969482422,USD,2353019904,CHF,2621309952,USD,4317609984,USD,2513720064,EUR,282105984,USD,3218959872,EUR,7372729856,CAD,23908900,EUR,191082000,JPY,2142140032,USD,376072992,HKD,1472169984,BRL,1380850048,USD,156946000,PLN,2967000,USD,118163000,BRL,110958000,USD,56929300,BRL,784747008,USD,70224400,3.673042,72.855147,97.904052,399.068468,1.787517,832.503981,347.193852,1.53565,1.8,1.70397,1.821891,2.002515,109.846297,1.82332,0.37401,2816.860736,1.0,1.349977,6.853284,4.901104,0.991803,2.8782329e-05,82.543829,13.420587,3.26707,19600.0,1.999162,1.36715,2616.000362,0.899041,0.031838,878.510396,7.30391,3989.473684,526.502096,1.0,26.5,102.715417,22.735204,176.590592,6.95304,56.301816,135.45604,30.64667,15.0,55.103214,0.93145,2.252804,0.821466,0.80805,2.69504,0.821466,11.832324,0.821466,65.05039,8518.863531,7.775501,207.498836,7.82555,24.493712,7.168957,131.783884,353.770388,15589.1,3.92612,0.821466,83.15875,1299.301351,42240.000352,138.960386,0.821466,153.730787,0.709304,149.370385,148.775035,89.320385,4093.153237,463.225039,899.956662,1309.015039,0.308604,0.826549,461.183046,20557.98789,14906.75361,326.315789,187.550382,18.380382,2.95274,0.60489,4.848626,10.200093,17.981369,4488.122962,57.396367,2082.813228,3460.292056,7.995622,44.250379,15.440378,1116.721006,17.463904,4.729504,63.24995,18.530377,806.770377,36.301816,11.02735,132.069865,1.667501,0.38497,0.991803,3.7415,3.73265,55.751039,278.399068,4.15155,7414.997671,3.641504,4.631404,109.247322,91.731038,1217.512809,3.751556,8.422882,13.161341,599.503678,10.882904,1.352304,1.21675,21.514859,19750.000338,570.503664,38.149504,20697.981008,13001.734201,18.262692,35.588038,10.865207,3.5,3.165504,2.395104,28.397104,6.727527,32.104404,2477.503493,35.863903,3751.280857,1.0,39.711225,12153.702841,3506736.626406,35.128462,24535.0,122.558175,2.800425,611.045179,0.04308,0.000502,2.70255,0.756963,611.045179,113.250364,250.350364,18.21191,9001.203591,22.04285,321.999592,,149.12818908691406,,55.8450813293457,46.77067947387695,,12.239999771118164,,880.6031715441337,,,13.939282417297363,,2.522448314636499,18.049999237060547,,13.65999984741211,12.157806432300205,28.93000030517578,1.1997297169047867,17.31999969482422,350901597168.9844,,241117280704.875,117568395400.39746,,39400068096.518555,,21054253168.13154,,,5242187645.006012,,3483122876.3433285,2832875180.2597046,,1614106561.969757,1349005886.1151662,1646964666.3734436,941484305.7497184,1216286586.5692139
2023-11-05,,99.87000274658203,,,54.84000015258789,,3.818000078201294,,60.5,568.7999877929688,,20.049999237060547,,,1750.0,,,,,,USD,2353019904,CHF,2621309952,USD,4317609984,USD,2513720064,EUR,282105984,USD,3218959872,EUR,7372729856,CAD,23908900,EUR,191082000,JPY,2142140032,USD,376072992,HKD,1472169984,BRL,1380850048,USD,156946000,PLN,2967000,USD,118163000,BRL,110958000,USD,56929300,BRL,784747008,USD,70224400,3.67302,72.855147,97.904052,399.068468,1.787517,832.49205,347.273108,1.534695,1.8,1.697406,1.821891,2.002515,109.846297,1.823535,0.37401,2816.860736,1.0,1.349977,6.853284,4.900698,0.991803,2.8525052e-05,82.543829,13.420587,3.26707,19600.0,1.999162,1.366045,2616.00015,0.89916,0.031988,882.654867,7.299504,3989.473684,526.502096,1.0,26.5,102.715417,22.73855,176.590592,6.95269,56.301816,135.456018,30.65438,15.0,55.103214,0.93179,2.252802,0.807909,0.808071,2.694992,0.807909,11.832324,0.807909,65.050147,8518.863531,7.775501,207.498836,7.8244,24.493712,7.168957,131.783884,353.15503,15589.1,3.92429,0.807909,83.15875,1299.301351,42239.999744,138.960174,0.807909,153.730787,0.709294,149.471008,148.775035,89.319628,4093.153237,463.225028,900.0,1309.015,0.308602,0.826549,461.183046,20557.98789,14906.75361,326.315789,187.550032,18.38029,2.95274,0.60489,4.848626,10.200093,17.981369,4488.122962,57.396367,2082.813228,3448.290213,7.995622,44.0381,15.439997,1116.721006,17.47608,4.7295,63.24995,18.530149,806.770023,36.301816,11.02592,132.069865,1.667875,0.38497,0.991803,3.7415,3.73265,55.750982,278.399068,4.15155,7414.997671,3.641497,4.630775,109.247322,91.730987,1217.512809,3.751556,8.422882,13.161341,599.515111,10.884015,1.35359,1.21675,21.434924,19750.000355,570.498809,38.149498,20697.981008,13001.855133,18.262692,35.5255,10.865207,3.5,3.165502,2.3951,28.426198,6.727527,32.104399,2477.503493,35.863903,3751.280857,1.0,39.711225,12153.702841,3509879.446794,35.128462,24535.0,121.092346,2.683112,611.045179,0.0432,0.000503,2.70255,0.756963,611.045179,113.250271,250.349729,18.268795,9001.198831,22.04285,321.999592,,,111.07033536476493,,,58.854463079221595,,4.097489861665498,,64.9287929683727,3.805420164109475,,2.5624967073591005,,,421.52930833062345,,,,,,,291149775463.63586,,,16603196219.755478,,30209685837.758522,,12406723617.982594,8151742872.1189165,,3772430736.6728997,,,1250677457.8169599,,,,,
2023-11-06,149.9927215576172,99.62000274658203,56.07145690917969,46.85903549194336,55.36000061035156,12.210000038146973,3.765000104904175,1233.279541015625,58.5,563.0999755859375,13.730789184570312,19.459999084472656,12.085381507873535,17.690000534057617,1740.0,13.829999923706055,57.12270736694336,28.920000076293945,5.539999961853027,16.360000610351562,USD,2353019904,CHF,2621309952,USD,4317609984,USD,2513720064,EUR,282105984,USD,3218959872,EUR,7372729856,CAD,23908900,EUR,191082000,JPY,2142140032,USD,376072992,HKD,1472169984,BRL,1380850048,USD,156946000,PLN,2967000,USD,118163000,BRL,110958000,USD,56929300,BRL,784747008,USD,70224400,3.673015,74.497874,97.64971,402.245655,1.802428,831.499594,350.023324,1.54104,1.8,1.69594,1.819391,2.019396,110.272332,1.824801,0.377012,2849.0,1.0,1.349054,6.910923,4.8856,1.000116,2.8534438e-05,83.213897,13.424492,3.294917,19600.0,2.015906,1.369805,2615.999743,0.899405,0.031957,881.804939,7.269599,3979.0,532.626389,1.0,26.5,103.25005,22.902905,177.719774,6.958599,56.906935,134.816439,30.896962,15.0,55.560045,0.93285,2.25795,0.807968,0.810065,2.705028,0.807968,11.939685,0.807968,67.249749,8654.9999,7.840566,209.253325,7.82095,24.735038,7.168957,132.821729,353.970206,15577.0,3.89322,0.807968,83.22305,1310.0,42227.501269,140.429623,0.807968,154.513744,0.7093,149.990499,151.295795,89.319809,4132.999679,459.496843,899.999884,1299.110142,0.30868,0.83345,463.801684,20749.999825,14996.502029,327.045254,187.490189,18.30155,2.95274,0.60489,4.854998,10.210267,18.008028,4509.999994,57.400756,2100.181387,3448.439741,8.059425,44.100029,15.379702,1122.494858,17.550304,4.636499,63.24995,18.2927,799.999597,36.63501,11.058001,133.142645,1.677853,0.384961,1.000047,3.7615,3.714404,55.866041,285.000096,4.159945,7472.210595,3.64075,4.635301,109.328358,92.65501,1231.0,3.750565,8.412809,13.345987,599.492364,10.919885,1.351098,1.21675,21.434917,19750.000055,570.999815,38.131497,20697.981008,13001.885368,18.2854,35.533498,10.976048,3.51,3.146498,2.395103,28.452598,6.795963,32.116979,2504.999963,36.054881,3763.808461,1.0,40.038327,12274.999919,3513238.04002,35.192933,24345.0,121.092546,2.683109,610.164178,0.043563,0.000506,2.70255,0.760709,610.508457,111.749917,250.349876,18.3051,9001.187145,22.171992,321.999592,,149.9927215576172,110.76211800755169,56.07145690917969,46.85903549194336,59.34501861001401,12.210000038146973,4.036018764972048,900.3321940098226,62.711046792088766,3.754237630651109,13.730789184570312,2.4881886579600505,2.4736739618211754,17.690000534057617,418.2747608441939,13.829999923706055,11.692055707987423,28.920000076293945,1.1339446458680669,16.360000610351562,352935859280.2031,290341842237.79364,242094682168.5,117790497695.78613,16741584870.476315,39303500159.913574,29756476047.885662,21525952393.361446,11982952243.125906,8042102718.258571,5163778971.162598,3663036656.778029,3415772808.91712,2776374823.818207,1241021215.4247234,1634194280.9848785,1297327117.2468686,1646395360.343361,889859668.0825851,1148871226.8615723
2023-11-07,149.64491271972656,99.06999969482422,56.278141021728516,46.927757263183594,55.65999984741211,12.180000305175781,3.7929999828338623,1205.638671875,59.5,548.5999755859375,13.512367248535156,19.31999969482422,12.621686935424805,18.760000228881836,1710.0,14.300000190734863,61.4223747253418,27.829999923706055,5.960000038146973,16.84000015258789,USD,2353019904,CHF,2621309952,USD,4317609984,USD,2513720064,EUR,282105984,USD,3218959872,EUR,7372729856,CAD,23908900,EUR,191082000,JPY,2142140032,USD,376072992,HKD,1472169984,BRL,1380850048,USD,156946000,PLN,2967000,USD,118163000,BRL,110958000,USD,56929300,BRL,784747008,USD,70224400,3.673024,73.495895,97.650122,402.659974,1.800804,827.070066,349.865188,1.554995,1.8,1.70377,1.830853,2.017515,110.161995,1.82935,0.377039,2849.0,1.0,1.35512,6.905009,4.873017,0.999209,2.8215024e-05,83.190758,13.50252,3.291473,19600.0,2.014145,1.37685,2586.000217,0.899995,0.032121,886.319899,7.279098,4012.33,533.696558,1.0,26.5,103.625025,23.020497,177.719994,6.972899,56.920153,134.561998,30.8025,15.0,55.559921,0.9349,2.26665,0.807116,0.81353,2.70502,0.807116,11.93975,0.807116,67.274974,8649.999502,7.822176,209.060016,7.81952,24.734962,7.168957,132.628751,353.66799,15651.0,3.87765,0.807116,83.23285,1310.0,42227.690818,140.71002,0.807116,155.376342,0.709296,150.376979,151.449964,89.320335,4135.000081,460.491994,899.998049,1304.97501,0.30873,0.832674,465.239716,20750.000338,15035.000432,327.19086,187.601624,19.654964,2.95274,0.60489,4.854997,10.2295,17.920983,4510.000132,57.58761,2098.30142,3454.610298,8.048341,44.153392,15.380225,1122.498831,17.484397,4.636495,63.24995,19.620089,786.589568,36.635037,11.189401,133.100553,1.685015,0.384947,0.999209,3.7615,3.714404,56.129783,284.999698,4.16735,7455.218606,3.64075,4.644301,109.550115,92.097017,1231.0,3.751083,8.412809,13.117942,599.497088,10.923505,1.354303,1.21675,20.533645,19749.999711,571.000117,38.036502,20697.981008,13001.876263,18.414022,35.529602,10.951327,3.51,3.146495,2.3814,28.504105,6.784247,32.095202,2498.000471,35.99942,3757.564978,1.0,39.804535,12274.999574,3515985.675414,35.192933,24325.0,121.075789,2.768799,614.051084,0.044204,0.000508,2.70255,0.760032,610.500193,111.750007,250.350141,18.34885,9001.197406,22.458131,321.999592,,149.64491271972656,110.07838898529906,56.278141021728516,46.927757263183594,59.535779064511836,12.180000305175781,4.0571183900244545,875.6499777571995,63.643170392555355,3.6481646275520503,13.512367248535156,2.4707398529352465,2.5901175668840892,18.760000228881836,410.33270543630846,14.300000190734863,12.604588640947036,27.829999923706055,1.2230616142211228,16.84000015258789,352117458161.8594,288549576547.2916,242987063556.375,117963244990.98633,16795399536.20071,39206932223.30859,29912037883.45995,20935827753.19911,12161064284.950262,7814879492.005617,5081636380.159424,3637349049.763844,3576563966.557538,2944306995.9220886,1217457137.0295272,1689730922.5378036,1398579946.4222012,1584342414.656639,959793942.3596764,1182578906.715393
2023-11-08,149.0685577392578,99.91000366210938,56.1895637512207,46.93757629394531,56.279998779296875,12.210000038146973,3.865999937057495,1227.64111328125,60.5,550.5999755859375,13.423013687133789,19.18000030517578,12.538468360900879,18.690000534057617,1705.0,10.869999885559082,58.53629684448242,28.15999984741211,5.809999942779541,16.0,USD,2353019904,CHF,2621309952,USD,4317609984,USD,2513720064,EUR,282105984,USD,3218959872,EUR,7372729856,CAD,23908900,EUR,191082000,JPY,2142140032,USD,376072992,HKD,1472169984,BRL,1380850048,USD,156946000,PLN,2967000,USD,118163000,BRL,110958000,USD,56929300,BRL,784747008,USD,70224400,3.673047,74.498342,97.849676,402.886463,1.803383,830.999753,349.97504,1.561134,1.8025,1.697851,1.832912,2.020318,110.820069,1.826604,0.377066,2848.5,1.0,1.357413,6.91439,4.910803,1.0006,2.8043476e-05,83.321869,13.540197,3.296158,19600.0,2.017019,1.379375,2619.999852,0.899155,0.032576,898.870239,7.280295,4090.25,533.901879,1.0,26.5,103.295114,22.991695,177.719739,6.96396,56.850171,135.086327,30.8984,15.0,55.579517,0.93371,2.270701,0.813322,0.81405,2.705025,0.813322,11.940039,0.813322,67.249532,8655.000224,7.834684,209.512207,7.814775,24.729504,7.168957,132.818504,354.019856,15623.0,3.83673,0.813322,83.21795,1310.0,42250.000435,140.729668,0.813322,156.604375,0.7093,150.865017,151.5496,89.320091,4125.000174,459.524696,900.005192,1309.120626,0.30878,0.833892,468.864949,20749.999692,14988.561557,328.96457,187.625026,19.749586,2.95274,0.604889,4.875027,10.187502,17.911063,4504.999987,57.451676,2101.267958,3455.032959,8.055574,44.20457,15.297413,1120.999631,17.540204,4.683798,63.24995,19.759861,803.292422,36.719766,11.176765,133.315215,1.691641,0.384946,1.000731,3.790498,3.709907,56.049838,286.999823,4.14735,7446.908212,3.64075,4.638595,109.434015,91.850112,1235.0,3.751016,8.405736,13.41802,599.507358,10.891805,1.356405,1.21675,21.135084,19750.000429,570.999718,37.8925,20697.981008,13001.744643,19.760606,35.539841,10.981884,3.5,3.1465,2.388498,28.52245,6.791622,32.231011,2512.999955,36.056118,3767.413745,1.0,39.970198,12314.999996,3518149.774272,35.110203,24380.0,121.084254,2.772088,614.750288,0.044354,0.000513,2.70255,0.761178,613.496736,111.941272,250.349854,18.496899,9001.200733,22.538775,321.999592,,149.0685577392578,111.11544023233967,56.1895637512207,46.93757629394531,60.2756731525815,12.210000038146973,4.140471813579693,889.9980884685093,64.79527904809844,3.6496199485791827,13.423013687133789,2.454325339523631,2.553241977106571,18.690000534057617,411.10588689162955,10.869999885559082,11.919903291678047,28.15999984741211,1.1831058877294693,16.0,350761283421.0469,291268009301.8931,242604621448.875,117987927285.6211,17004128085.971386,39303500159.913574,30526580157.90547,21278875297.384743,12381211511.068745,7817996993.437249,5048032918.977356,3613184095.8172984,3525644306.643224,2933320823.818207,1219751166.407465,1284431796.4773178,1322608629.4380126,1603129079.3132782,928438805.542885,1123590400.0
