,0973.HK,1112.HK,1346.HK,1H2.SI,2897.TW,6088.T,ABB.AX,AEF.AX,ALQP.PA,AMAL,ARZZ3.SA,BFT.WA,BIO.AX,BIRD,CLSA3.SA,COCO,CONCHATORO.SN,COUR,CVT.NZ,CWEB.TO,DOX.MI,FLOW.TO,FREY.PA,GFI.NZ,GROV,HAN.MC,HLZ.MC,HMGS.TA,IBAB.BR,INCLU.BR,KCT.L,KMD.NZ,KPG.AX,LFG.AX,LMND,MLMFI.PA,MME.AX,MOVI3.SA,MPR.AX,NTCO3.SA,RETI.MI,SML.NZ,SOMA3.SA,TENG.L,TIME.MI,TPX.L,VHT.AX,VITL,VNT.MI,VVPR,WRBY,XHS.MI,XSG.L,ZVIA
2023-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.9000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05,18.9906063079834,12.23128604888916,0.38861986994743347,0.12200000137090683,9.3403902053833,1092.1195068359375,3.4200000762939453,3.6282894611358643,19.799999237060547,,,836.2831420898438,0.07500000298023224,,,,,,3.3057477474212646,,9.220000267028809,,32.283485412597656,0.08100000023841858,,0.46000000834465027,5.699999809265137,786.5,18.154821395874023,15.067549705505371,,1.03125,4.213183879852295,3.4016880989074707,,14.600000381469727,0.1899999976158142,,0.017999999225139618,,1.8450742959976196,3.259999990463257,,,4.440000057220459,,0.6700000166893005,,5.234568119049072,,,,,
2023-03-06,18.654314041137695,13.009639739990234,0.38861986994743347,0.12200000137090683,9.38853645324707,1145.511962890625,3.430000066757202,3.5987911224365234,21.0,22.51673126220703,72.4447021484375,951.5651245117188,0.07000000029802322,2.859999895095825,5.090000152587891,16.799999237060547,1015.8248291015625,11.890000343322754,3.3057477474212646,0.5199999809265137,9.220000267028809,0.6000000238418579,32.283485412597656,0.0820000022649765,2.450000047683716,0.46000000834465027,5.71999979019165,,18.016687393188477,15.11523151397705,113.4000015258789,1.021875023841858,4.282413959503174,3.5022754669189453,15.0,14.600000381469727,0.1899999976158142,6.439864635467529,0.017999999225139618,13.761758804321289,1.807226538658142,3.259999990463257,8.150368690490723,99.0,4.440000057220459,27.200000762939453,0.6800000071525574,15.720000267028809,5.155555248260498,5.400000095367432,12.279999732971191,,4.599999904632568,3.450000047683716
2023-03-07,18.515838623046875,11.786511421203613,0.3846134543418884,0.12200000137090683,9.48482894897461,1175.60595703125,3.4000000953674316,3.638122081756592,20.600000381469727,21.91928482055664,72.9690933227539,981.85107421875,0.07000000029802322,2.609999895095825,4.980000019073486,16.65999984741211,1019.14453125,12.319999694824219,3.2959673404693604,0.5,9.15999984741211,0.5799999833106995,32.46902084350586,0.08299999684095383,2.799999952316284,0.46000000834465027,5.599999904632568,765.0,17.9969539642334,15.11523151397705,108.80000305175781,1.0125000476837158,4.252743721008301,3.575430154800415,14.699999809265137,14.600000381469727,0.18000000715255737,7.0118584632873535,0.017999999225139618,14.066346168518066,1.769378900527954,3.3299999237060547,8.209644317626953,108.0,4.550000190734863,26.5,0.6549999713897705,15.680000305175781,5.0469136238098145,5.199999809265137,12.170000076293945,,4.599999904632568,3.5299999713897705
2023-03-08,18.35758399963379,11.879172325134277,0.39262625575065613,0.12200000137090683,9.590750694274902,1191.138427734375,3.359999895095825,3.461132526397705,20.399999618530273,21.537317276000977,75.37744903564453,991.6207275390625,0.07400000095367432,2.559999942779541,5.739999771118164,16.489999771118164,1003.3997802734375,11.970000267028809,3.286186933517456,0.5,8.84000015258789,0.6299999952316284,32.46902084350586,0.07999999821186066,2.5199999809265137,0.46000000834465027,5.739999771118164,734.0,17.839086532592773,15.019866943359375,108.0,0.9937499761581421,4.213183879852295,3.6394402980804443,14.569999694824219,14.600000381469727,0.18000000715255737,7.869849681854248,0.017999999225139618,14.260172843933105,1.7315312623977661,3.2899999618530273,8.871552467346191,107.0,4.610000133514404,26.799999237060547,0.6800000071525574,15.329999923706055,5.07654333114624,5.119999885559082,12.149999618530273,,4.599999904632568,3.490000009536743
2023-03-09,17.625654220581055,11.193479537963867,0.39262625575065613,0.12200000137090683,9.455941200256348,1166.8690185546875,3.240000009536743,3.41196870803833,20.600000381469727,20.56769561767578,75.45513153076172,1030.699462890625,0.07000000029802322,2.359999895095825,5.650000095367432,17.635000228881836,998.9418334960938,11.729999542236328,3.286186933517456,0.5,9.079999923706055,0.6000000238418579,32.46902084350586,0.08100000023841858,2.305000066757202,0.46000000834465027,5.699999809265137,,17.76015281677246,14.876821517944336,108.0,0.9749999046325684,4.153841972351074,3.520564079284668,13.779999732971191,14.600000381469727,0.17499999701976776,8.027641296386719,0.017999999225139618,13.844828605651855,1.7504551410675049,3.200000047683716,8.940707206726074,105.5,4.590000152587891,26.5,0.7400000095367432,15.989999771118164,4.879012584686279,4.880000114440918,11.520000457763672,,4.900000095367432,3.4800000190734863
2023-03-10,,,,,,,,,,20.107372283935547,66.71514892578125,,,1.25,6.0,16.90999984741211,999.0367431640625,11.329999923706055,,0.49000000953674316,,0.6299999952316284,,,2.109999895095825,,,,,,105.80000305175781,,,,13.520000457763672,,,7.593714237213135,,13.512552261352539,,,8.75300121307373,101.0,,25.200000762939453,,15.479999542236328,,4.599999904632568,11.039999961853027,,4.599999904632568,3.2799999713897705
2023-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.5999755859375,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-12,17.961946487426758,11.397334098815918,0.3966326415538788,0.12200000137090683,9.359648704528809,1146.4827880859375,3.1700000762939453,3.362804889678955,20.399999618530273,,,1055.12353515625,0.07000000029802322,,,,,,3.2764065265655518,,9.079999923706055,,32.283485412597656,0.08399999886751175,,0.46000000834465027,5.599999904632568,729.4000244140625,17.247081756591797,14.733774185180664,,0.9843749403953552,4.232964038848877,3.5114197731018066,,14.600000381469727,0.1550000011920929,,0.017999999225139618,,1.7788408994674683,3.2300000190734863,,,4.599999904632568,,0.7300000190734863,,4.839506149291992,,,,,
2023-03-13,18.06085777282715,10.878430366516113,0.40063902735710144,0.12200000137090683,9.070770263671875,1119.3011474609375,3.0799999237060547,3.21531343460083,20.399999618530273,17.60986328125,66.58891296386719,1060.0084228515625,0.06499999761581421,1.149999976158142,6.110000133514404,16.56999969482422,986.4219970703125,11.520000457763672,3.198164224624634,0.49000000953674316,9.15999984741211,0.5299999713897705,32.283485412597656,0.08500000089406967,2.065000057220459,0.46000000834465027,5.619999885559082,731.2999877929688,17.345748901367188,14.78145694732666,102.19999694824219,0.9843749403953552,4.213183879852295,3.4839868545532227,13.779999732971191,14.600000381469727,0.15000000596046448,7.751506328582764,0.017000000923871994,13.669461250305176,1.7788408994674683,3.130000114440918,8.82215690612793,98.0,4.619999885559082,25.5,0.7350000143051147,15.3100004196167,4.740740776062012,4.5,10.770000457763672,,4.599999904632568,3.059999942779541
2023-03-14,18.594966888427734,11.415865898132324,0.41666460037231445,0.12200000137090683,8.907073020935059,1102.798095703125,3.0799999237060547,3.097320318222046,20.399999618530273,18.824337005615234,65.04485321044922,1045.3538818359375,0.07000000029802322,1.1150000095367432,6.090000152587891,16.450000762939453,971.9100952148438,11.869999885559082,3.198164224624634,0.4699999988079071,8.819999694824219,0.550000011920929,32.283485412597656,0.08500000089406967,2.234999895095825,0.46000000834465027,5.5,726.7000122070312,16.260406494140625,14.733774185180664,101.5999984741211,0.9843749403953552,4.153841972351074,3.493131160736084,13.710000038146973,14.600000381469727,0.14499999582767487,7.2682695388793945,0.017000000923871994,11.27892017364502,1.7883027791976929,3.109999895095825,8.575176239013672,100.0,4.610000133514404,25.5,0.75,14.729999542236328,4.58271598815918,4.400000095367432,10.470000267028809,,4.400000095367432,3.0999999046325684
2023-03-15,18.79278564453125,11.56412410736084,0.40865179896354675,0.12200000137090683,8.810779571533203,1106.6810302734375,3.069999933242798,3.0579888820648193,20.399999618530273,18.804752349853516,65.93827819824219,1089.3173828125,0.07000000029802322,1.059999942779541,6.070000171661377,16.959999084472656,957.9674072265625,11.880000114440918,3.237285614013672,0.41999998688697815,8.720000267028809,0.5400000214576721,31.541336059570312,0.08500000089406967,2.0,0.46000000834465027,5.480000019073486,711.0999755859375,17.128681182861328,14.733774185180664,97.0,0.9749999046325684,4.1043925285339355,3.3376779556274414,13.5,14.600000381469727,0.11999999731779099,7.317579746246338,0.017000000923871994,12.02653980255127,1.7883027791976929,3.140000104904175,8.861673355102539,100.0,4.599999904632568,25.5,0.7649999856948853,14.489999771118164,4.73580265045166,4.300000190734863,10.34000015258789,,4.349999904632568,3.0399999618530273
2023-03-16,19.623624801635742,11.675318717956543,0.40063902735710144,0.12200000137090683,9.051511764526367,1116.3887939453125,3.190000057220459,3.0383236408233643,20.200000762939453,19.50992774963379,66.92880249023438,1103.971923828125,0.07000000029802322,1.059999942779541,5.909999847412109,17.309999465942383,952.7507934570312,11.819999694824219,3.1786036491394043,0.41999998688697815,8.720000267028809,0.44999998807907104,31.541336059570312,0.08500000089406967,1.725000023841858,0.46000000834465027,5.420000076293945,,16.063072204589844,14.733774185180664,95.0,0.9375,4.124173164367676,3.5571415424346924,14.0600004196167,14.600000381469727,0.11500000208616257,8.076950073242188,0.017000000923871994,12.506494522094727,1.7457242012023926,2.8499999046325684,8.832035064697266,95.25,4.590000152587891,25.5,0.8199999928474426,14.369999885559082,4.523456573486328,4.199999809265137,10.1899995803833,,4.199999809265137,3.140000104904175
2023-03-17,,,,,,,,,,18.804752349853516,64.85062408447266,,,1.0800000429153442,6.03000020980835,17.31999969482422,941.5396728515625,11.199999809265137,,0.41999998688697815,,0.5899999737739563,,,1.6749999523162842,,,,,,96.5,,,,13.350000381469727,,,8.076950073242188,,12.608023643493652,,,8.515899658203125,88.0,,25.0,,13.90999984741211,,4.230000019073486,9.6899995803833,,4.099999904632568,3.0
2023-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.4000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19,18.575185775756836,11.397334098815918,0.40865179896354675,0.12200000137090683,9.061141014099121,1072.7039794921875,3.0899999141693115,2.8318357467651367,20.600000381469727,,,1079.5477294921875,0.07000000029802322,,,,,,3.1786036491394043,,8.720000267028809,,31.541336059570312,0.09099999815225601,,0.46000000834465027,5.400000095367432,717.4000244140625,16.1617374420166,14.686092376708984,,0.9187500476837158,4.153841972351074,3.438265323638916,,14.600000381469727,0.10499999672174454,,0.019999999552965164,,1.7930337190628052,2.7100000381469727,,,4.599999904632568,,0.8050000071525574,,4.63703727722168,,,,,
2023-03-20,18.75322151184082,11.397334098815918,0.4246773421764374,0.12200000137090683,9.16706371307373,,3.2200000286102295,2.851501226425171,20.399999618530273,18.383604049682617,62.11210250854492,1069.778076171875,0.07000000029802322,1.0700000524520874,5.809999942779541,17.479999542236328,942.5735473632812,10.930000305175781,3.1492626667022705,0.4300000071525574,8.720000267028809,0.550000011920929,31.541336059570312,0.09200000017881393,1.649999976158142,0.46000000834465027,5.400000095367432,715.9000244140625,16.122272491455078,14.78145694732666,93.5,0.9281249642372131,4.203293323516846,3.4154043197631836,12.729999542236328,14.600000381469727,0.10499999672174454,7.327441215515137,0.019999999552965164,11.952701568603516,1.8261504173278809,2.5199999809265137,8.061454772949219,94.0,4.610000133514404,25.0,0.7599999904632568,14.079999923706055,4.592592716217041,4.099999904632568,9.890000343322754,,4.150000095367432,3.0
2023-03-21,18.515838623046875,11.360269546508789,0.4567284882068634,0.12200000137090683,9.234468460083008,1082.411865234375,3.1700000762939453,2.772838830947876,20.399999618530273,19.147544860839844,62.35487747192383,1079.5477294921875,0.07000000029802322,1.149999976158142,5.789999961853027,17.700000762939453,960.8128662109375,11.130000114440918,3.1883838176727295,0.41999998688697815,8.720000267028809,0.550000011920929,31.35580062866211,0.09000000357627869,1.7699999809265137,0.46000000834465027,5.460000038146973,715.9000244140625,15.924936294555664,14.686092376708984,94.0,0.9468750357627869,4.246843338012695,3.383399248123169,13.449999809265137,14.600000381469727,0.10499999672174454,7.140063762664795,0.017000000923871994,12.035770416259766,1.8923839330673218,2.440000057220459,8.259039878845215,93.75,4.599999904632568,24.5,0.7799999713897705,14.270000457763672,4.543210029602051,4.900000095367432,10.279999732971191,,4.050000190734863,3.1700000762939453
2023-03-22,18.81256866455078,10.9896240234375,0.4567284882068634,0.12200000137090683,9.234468460083008,1082.411865234375,3.2100000381469727,2.7335078716278076,20.399999618530273,18.481544494628906,60.69428253173828,1138.1656494140625,0.07000000029802322,1.1299999952316284,5.639999866485596,17.899999618530273,957.3983154296875,10.699999809265137,3.1688232421875,0.4300000071525574,8.720000267028809,0.5400000214576721,31.541336059570312,0.09200000017881393,2.0,0.46000000834465027,5.480000019073486,715.0,16.1617374420166,14.686092376708984,91.5,0.9656249284744263,4.49432897567749,3.3376779556274414,12.960000038146973,14.600000381469727,0.10499999672174454,7.435923099517822,0.019999999552965164,12.303437232971191,1.8829219341278076,2.390000104904175,8.120731353759766,92.0,4.610000133514404,24.0,0.7649999856948853,13.989999771118164,4.404938220977783,4.599999904632568,9.789999961853027,,4.050000190734863,3.059999942779541
