Date,AMAL,AMAL_MktCap,AMAL_SharesOut,BIRD,BIRD_MktCap,BIRD_SharesOut,BUD,BUD_MktCap,BUD_SharesOut,COCO,COCO_MktCap,COCO_SharesOut,COUR,COUR_MktCap,COUR_SharesOut,DANOY,DANOY_MktCap,DANOY_SharesOut,GPS,GPS_MktCap,GPS_SharesOut,GROV,GROV_MktCap,GROV_SharesOut,HAIN,HAIN_MktCap,HAIN_SharesOut,KO,KO_MktCap,KO_SharesOut,LMND,LMND_MktCap,LMND_SharesOut,OPY,OPY_MktCap,OPY_SharesOut,PG,PG_MktCap,PG_SharesOut,UL,UL_MktCap,UL_SharesOut,VITL,VITL_MktCap,VITL_SharesOut,VVPR,VVPR_MktCap,VVPR_SharesOut,WRBY,WRBY_MktCap,WRBY_SharesOut,ZVIA,ZVIA_MktCap,ZVIA_SharesOut
2022-07-22 00:00:00-04:00,20.181764602661133,614131096.8589783,30430000,5.110000133514404,781063520.4076767,152850000,53.56765365600586,106426607254.14276,1986770000,11.869999885559082,674215993.4997559,56800000,16.780000686645508,2633621107.7690125,156950000,10.612282752990723,26520306845.378876,2499020000,8.661922454833984,3212100703.9260864,370830000,22.700000762939453,850115028.5720825,37450000,23.09000015258789,2074174713.7069702,89830000,58.38969039916992,251803204258.80432,4312460000,19.139999389648438,1338268757.3242188,69920000,34.97475814819336,359890261.34490967,10290000,137.62705993652344,323839224571.8384,2353020000,44.15821075439453,110352251839.44702,2499020000,10.729999542236328,446367980.95703125,41600000,12.5,40875000.0,3270000,12.59000015258789,1481087617.9504395,117640000,3.509999990463257,176939099.51925278,50410000
2022-07-25 00:00:00-04:00,20.684612274169922,629432751.5029907,30430000,5.139999866485596,785648979.5923233,152850000,54.307945251464844,107897396387.2528,1986770000,12.0,681600000.0,56800000,16.600000381469727,2605370059.8716736,156950000,10.805761337280273,27003813697.09015,2499020000,8.46882152557373,3140493086.3285065,370830000,23.049999237060547,863222471.4279175,37450000,23.049999237060547,2070581431.465149,89830000,58.95851516723633,254256238318.09998,4312460000,19.389999389648438,1355748757.3242188,69920000,34.93584060668945,359489799.8428345,10290000,138.5604705810547,326035558486.6333,2353020000,44.270904541015625,110633875866.08887,2499020000,10.59000015258789,440544006.34765625,41600000,12.399999618530273,40547998.752593994,3270000,12.25,1441090000.0,117640000,3.619999885559082,182484194.23103333,50410000
2022-07-26 00:00:00-04:00,20.92637062072754,636789457.988739,30430000,4.699999809265137,718394970.8461761,152850000,54.0118293762207,107309082249.794,1986770000,11.8100004196167,670808023.8342285,56800000,15.430000305175781,2421738547.897339,156950000,10.757390975952148,26882935196.723938,2499020000,8.00905990600586,2969999684.944153,370830000,22.100000381469727,827645014.2860413,37450000,22.559999465942383,2026564752.0256042,89830000,59.92551040649414,258426366607.58972,4312460000,18.770000457763672,1312398432.006836,69920000,34.809329986572266,358188005.5618286,10290000,138.8299102783203,326669555483.09326,2353020000,45.876827239990234,114647108809.2804,2499020000,10.859999656677246,451775985.71777344,41600000,11.800000190734863,38586000.623703,3270000,11.460000038146973,1348154404.4876099,117640000,3.1600000858306885,159295604.326725,50410000
2022-07-27 00:00:00-04:00,21.148784637451172,643557516.5176392,30430000,4.75,726037500.0,152850000,55.43319320678711,110133005267.44843,1986770000,11.760000228881836,667968013.0004883,56800000,16.260000228881836,2552007035.923004,156950000,10.834782600402832,27076338414.058685,2499020000,8.165379524230957,3027967688.970566,370830000,21.600000381469727,808920014.2860413,37450000,22.84000015258789,2051717213.7069702,89830000,59.735904693603516,257608699554.97742,4312460000,19.6200008392334,1371830458.6791992,69920000,35.364017486572266,363895739.9368286,10290000,140.1482391357422,329771609651.1841,2353020000,45.49178695678711,113684885440.75012,2499020000,10.789999961853027,448863998.41308594,41600000,12.100000381469727,39567001.247406006,3270000,11.979999542236328,1409327146.1486816,117640000,3.0999999046325684,156270995.19252777,50410000
2022-07-28 00:00:00-04:00,21.903060913085938,666510143.5852051,30430000,5.130000114440918,784120517.4922943,152850000,52.610206604003906,104524380174.63684,1986770000,11.75,667400000.0,56800000,13.550000190734863,2126672529.9358368,156950000,10.631629943847656,26568655862.27417,2499020000,8.790656089782715,3259838997.774124,370830000,21.200000762939453,793940028.5720825,37450000,22.600000381469727,2030158034.2674255,89830000,60.73134231567383,261901484482.65076,4312460000,19.84000015258789,1387212810.6689453,69920000,36.28850555419922,373408722.15270996,10290000,142.47698974609375,335251206412.3535,2353020000,45.39787292480469,113450192396.54541,2499020000,10.8100004196167,449696017.4560547,41600000,13.800000190734863,45126000.623703,3270000,12.510000228881836,1471676426.9256592,117640000,3.2799999713897705,165344798.55775833,50410000
2022-07-29 00:00:00-04:00,22.31888198852539,679163578.9108276,30430000,5.139999866485596,785648979.5923233,152850000,52.847103118896484,104995039063.52997,1986770000,12.050000190734863,684440010.8337402,56800000,13.890000343322754,2180035553.884506,156950000,10.70902156829834,26762059079.608917,2499020000,8.84582805633545,3280298418.1308746,370830000,21.200000762939453,793940028.5720825,37450000,22.75,2043632500.0,89830000,60.835628509521484,262351214522.17102,4312460000,18.850000381469727,1317992026.6723633,69920000,32.687870025634766,336358182.56378174,10290000,133.6720428466797,314532990259.09424,2353020000,45.69839859008789,114201212044.60144,2499020000,11.800000190734863,490880007.9345703,41600000,11.300000190734863,36951000.623703,3270000,12.390000343322754,1457559640.3884888,117640000,3.4000000953674316,171394004.80747223,50410000
2022-08-01 00:00:00-04:00,22.667011260986328,689757152.671814,30430000,5.03000020980835,768835532.0692062,152850000,52.116676330566406,103543849033.27942,1986770000,12.270000457763672,696936026.0009766,56800000,14.069999694824219,2208286452.102661,156950000,10.72836971282959,26810410479.7554,2499020000,8.919389724731445,3307577291.622162,370830000,23.5,880075000.0,37450000,23.110000610351562,2075971354.8278809,89830000,61.16743469238281,263782115413.51318,4312460000,20.510000228881836,1434059216.003418,69920000,35.218048095703125,362393714.90478516,10290000,137.51156616210938,323567465410.7666,2353020000,45.923789978027344,114764469630.8899,2499020000,11.619999885559082,483391995.2392578,41600000,11.100000381469727,36297001.247406006,3270000,11.869999885559082,1396386786.5371704,117640000,3.549999952316284,178955497.5962639,50410000
2022-08-02 00:00:00-04:00,22.46393394470215,683577509.9372864,30430000,4.809999942779541,735208491.2538528,152850000,51.070396423339844,101465131501.9989,1986770000,12.369999885559082,702615993.4997559,56800000,13.630000114440918,2139228517.961502,156950000,10.650979042053223,26617009645.671844,2499020000,8.74467945098877,3242789480.8101654,370830000,22.149999618530273,829517485.7139587,37450000,22.780000686645508,2046327461.681366,89830000,60.33317184448242,260184390252.45667,4312460000,20.969999313354492,1466222351.989746,69920000,35.033145904541016,360491071.35772705,10290000,136.59738159179688,321416370833.1299,2353020000,45.53874206542969,113802227196.3501,2499020000,11.880000114440918,494208004.7607422,41600000,11.399999618530273,37277998.752593994,3270000,12.0,1411680000.0,117640000,3.450000047683716,173914502.4037361,50410000
2022-08-03 00:00:00-04:00,22.821733474731445,694465349.6360779,30430000,4.869999885559082,744379482.5077057,152850000,52.50162887573242,104308661201.4389,1986770000,12.710000038146973,721928002.166748,56800000,13.649999618530273,2142367440.1283264,156950000,10.670326232910156,26665358662.56714,2499020000,8.992950439453125,3334855811.4624023,370830000,21.100000381469727,790195014.2860413,37450000,23.239999771118164,2087649179.4395447,89830000,60.59861373901367,261329097804.9469,4312460000,22.1200008392334,1546630458.6791992,69920000,35.57810974121094,366098749.23706055,10290000,139.4169158935547,328050791435.85205,2353020000,45.829872131347656,114529767053.68042,2499020000,12.0600004196167,501696017.4560547,41600000,11.699999809265137,38258999.376297,3270000,12.800000190734863,1505792022.4380493,117640000,3.680000066757202,185508803.36523056,50410000
2022-08-04 00:00:00-04:00,22.773380279541016,692993961.9064331,30430000,4.960000038146973,758136005.8307648,152850000,53.08399200439453,105465682794.57092,1986770000,12.899999618530273,732719978.3325195,56800000,13.850000381469727,2173757559.8716736,156950000,10.72836971282959,26810410479.7554,2499020000,8.965364456176758,3324626101.284027,370830000,22.549999237060547,844497471.4279175,37450000,22.600000381469727,2030158034.2674255,89830000,60.36160659790039,260307013989.18152,4312460000,23.309999465942383,1629835162.6586914,69920000,35.86031723022461,369002664.29901123,10290000,139.19557189941406,327529964590.7593,2353020000,45.881038665771484,114657633246.53625,2499020000,13.449999809265137,559519992.0654297,41600000,12.0,39240000.0,3270000,12.609999656677246,1483440359.6115112,117640000,3.5999999046325684,181475995.19252777,50410000
