,0973.HK,NTCO3.SA,BFT.WA,COUR,WRBY,COCO,ARZZ3.SA,LMND,SOMA3.SA,VITL,FREY.PA,CONCHATORO.SN,1112.HK,2897.TW,AMAL,MOVI3.SA,6088.T,IBAB.BR,KMD.NZ,CLSA3.SA,INCLU.BR,CVT.NZ,BIRD,ALQP.PA,SML.NZ,1346.HK,ZVIA,HLZ.MC,GROV,CWEB.TO,0973.HK_currency,0973.HK_SO,NTCO3.SA_currency,NTCO3.SA_SO,BFT.WA_currency,BFT.WA_SO,COUR_currency,COUR_SO,WRBY_currency,WRBY_SO,COCO_currency,COCO_SO,ARZZ3.SA_currency,ARZZ3.SA_SO,LMND_currency,LMND_SO,SOMA3.SA_currency,SOMA3.SA_SO,VITL_currency,VITL_SO,FREY.PA_currency,FREY.PA_SO,CONCHATORO.SN_currency,CONCHATORO.SN_SO,1112.HK_currency,1112.HK_SO,2897.TW_currency,2897.TW_SO,AMAL_currency,AMAL_SO,MOVI3.SA_currency,MOVI3.SA_SO,6088.T_currency,6088.T_SO,IBAB.BR_currency,IBAB.BR_SO,KMD.NZ_currency,KMD.NZ_SO,CLSA3.SA_currency,CLSA3.SA_SO,INCLU.BR_currency,INCLU.BR_SO,CVT.NZ_currency,CVT.NZ_SO,BIRD_currency,BIRD_SO,ALQP.PA_currency,ALQP.PA_SO,SML.NZ_currency,SML.NZ_SO,1346.HK_currency,1346.HK_SO,ZVIA_currency,ZVIA_SO,HLZ.MC_currency,HLZ.MC_SO,GROV_currency,GROV_SO,CWEB.TO_currency,CWEB.TO_SO,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,STD,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPF,YER,ZAR,ZMK,ZMW,ZWL,0973.HK_px_USD,0973.HK_MktCap_USD,NTCO3.SA_px_USD,NTCO3.SA_MktCap_USD,BFT.WA_px_USD,BFT.WA_MktCap_USD,COUR_px_USD,COUR_MktCap_USD,WRBY_px_USD,WRBY_MktCap_USD,COCO_px_USD,COCO_MktCap_USD,ARZZ3.SA_px_USD,ARZZ3.SA_MktCap_USD,LMND_px_USD,LMND_MktCap_USD,SOMA3.SA_px_USD,SOMA3.SA_MktCap_USD,VITL_px_USD,VITL_MktCap_USD,FREY.PA_px_USD,FREY.PA_MktCap_USD,CONCHATORO.SN_px_USD,CONCHATORO.SN_MktCap_USD,1112.HK_px_USD,1112.HK_MktCap_USD,2897.TW_px_USD,2897.TW_MktCap_USD,AMAL_px_USD,AMAL_MktCap_USD,MOVI3.SA_px_USD,MOVI3.SA_MktCap_USD,6088.T_px_USD,6088.T_MktCap_USD,IBAB.BR_px_USD,IBAB.BR_MktCap_USD,KMD.NZ_px_USD,KMD.NZ_MktCap_USD,CLSA3.SA_px_USD,CLSA3.SA_MktCap_USD,INCLU.BR_px_USD,INCLU.BR_MktCap_USD,CVT.NZ_px_USD,CVT.NZ_MktCap_USD,BIRD_px_USD,BIRD_MktCap_USD,ALQP.PA_px_USD,ALQP.PA_MktCap_USD,SML.NZ_px_USD,SML.NZ_MktCap_USD,1346.HK_px_USD,1346.HK_MktCap_USD,ZVIA_px_USD,ZVIA_MktCap_USD,HLZ.MC_px_USD,HLZ.MC_MktCap_USD,GROV_px_USD,GROV_MktCap_USD,CWEB.TO_px_USD,CWEB.TO_MktCap_USD
2022-01-02,31.536802291870117,,625.2584228515625,,,,,,,,28.810972213745117,,10.434152603149414,7.413090705871582,,,,14.870898246765137,,,17.349735260009766,,,23.799999237060547,,0.32556647062301636,,12.5,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,751710016,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,201928000,EUR,7450160,NZD,70225400,USD,155188992,EUR,4382130,NZD,218582000,HKD,645899008,USD,64529600,EUR,23676800,USD,38174900,CAD,156960992,3.67298,103.749983,106.650326,480.234325,1.802591,550.590435,102.664691,1.376179,1.8,1.698647,1.728131,2.019509,85.737435,1.718309,0.376957,2003.5,1,1.350133,6.896579,5.571299,1.000212,2.11e-05,74.371424,11.760179,2.557521,19600,2.016152,1.265635,2002.483762,0.91208,0.030877,851.999866,6.355903,4065.33,642.088429,1,26.5,97.24984,21.881802,177.720515,6.53915,57.375008,138.805629,15.705895,15.000078,49.150162,0.879285,2.124502,0.754379,0.73955,3.094986,0.754379,6.150102,0.754379,52.750611,9324.999722,7.719039,209.160953,7.79615,24.399173,6.609678,100.291581,324.680016,14242.0,3.11049,0.754379,74.51405,1460.0,42275.00013,129.790369,0.754379,153.99643,0.7092,115.140497,113.150182,84.80203,4069.999745,434.874986,899.999923,1188.880178,0.30252,0.833481,435.092246,11185.0001,1513.000081,202.921633,145.125004,15.949956,2.95274,0.60489,4.602706,9.280168,17.799092,3965.000535,54.454264,1778.408719,2858.384653,8.034231,43.597186,15.401968,813.999862,20.490602,4.176497,63.829566,15.950184,411.950333,35.397745,8.796395,118.99393,1.462025,0.384996,1.000212,3.989502,3.52496,51.000173,178.249677,4.036253,6881.527559,3.640996,4.35141,103.385224,75.015018,1015.0,3.755501,8.093922,13.60686,437.498816,9.04637,1.34841,1.377402,11254.99979,583.999976,20.808013,20697.98101,8.751856,2512.492783,15.950407,33.250109,11.301778,3.51,2.875794,2.274598,13.452985,6.793755,27.717101,2306.00027,27.288029,3545.716406,1,44.625879,10819.99954,214000000000.0,22855.0,113.252653,2.600171,579.600438,0.042933,0.000547,2.70255,0.714652,579.499504,105.850128,250.249584,15.964896,9001.202654,16.663427,321.999592,4.045176438610098,5955187332.905806,,,154.91061210770545,459619786.12356204,,,,,,,,,,,,,,,32.76636382258894,1037504314.1693095,,,1.338372479127443,864001108.1189307,0.2674554855456053,731656601.0439953,,,,,,,16.912489405329485,510628645.1214699,,,,,19.73164020767984,147003876.60964802,,,,,27.067445978335293,118613067.04504244,,,0.04175990336550943,26972680.157958403,,,14.216096032571919,336591662.5439988,,,,
2022-01-03,31.100807189941406,23.8013858795166,629.166259765625,25.540000915527344,45.63999938964844,11.630000114440918,68.45551300048828,42.27000045776367,11.658185958862305,18.309999465942383,29.694746017456055,1208.5416259765625,10.558157920837402,7.403813362121582,16.169906616210938,13.780937194824219,1236.89501953125,14.637018203735352,,8.699999809265137,17.18344497680664,,16.219999313354492,23.799999237060547,,0.32556647062301636,7.480000019073486,12.649999618530273,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,751710016,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,201928000,EUR,7450160,NZD,70225400,USD,155188992,EUR,4382130,NZD,218582000,HKD,645899008,USD,64529600,EUR,23676800,USD,38174900,CAD,156960992,3.673103,103.750299,106.24988,481.590005,1.802973,554.203977,102.958502,1.389502,1.8005,1.701522,1.722971,2.019866,85.826367,1.731348,0.376993,2005.0,1,1.350512,6.907697,5.682401,1.000418,2.15e-05,74.351143,11.762846,2.5579,19600,2.016474,1.275125,2003.499117,0.91853,0.03087,851.793572,6.356098,4064.83,642.197066,1,26.5,97.875023,21.960094,177.720284,6.582012,57.324988,139.146714,15.743602,15.000078,49.249652,0.88497,2.128199,0.754379,0.741725,3.090254,0.754379,6.149467,0.754379,52.950094,9337.499584,7.720471,209.298535,7.79785,24.44986,6.655303,99.99075,324.885025,14310.0,3.11119,0.754379,74.40275,1460.0,42249.99997,130.639643,0.754379,153.979518,0.709015,115.338972,113.149742,84.804108,4074.999622,436.250024,899.999923,1195.69052,0.30252,0.833653,435.158349,11205.00035,1510.82002,202.953684,145.749962,15.830306,2.95274,0.60489,4.6159,9.272499,17.776505,3964.999833,54.559136,1778.689395,2858.384653,8.034797,43.590315,15.449721,815.000164,20.497702,4.172503,63.830068,15.839826,412.739897,35.374989,8.873075,118.964872,1.473069,0.384995,1.000418,3.965031,3.529551,51.442501,176.529764,4.04992,6874.397093,3.640991,4.379297,103.549715,74.407798,1016.0,3.754432,8.087376,14.75729,437.496986,9.108298,1.353197,1.377397,11249.9997,583.999843,21.11497,20697.98101,8.753909,2512.492783,15.840256,33.275502,11.303616,3.5,2.884983,2.273603,13.077899,6.801894,27.592996,2300.000247,27.292516,3546.315465,1,44.732518,10837.49697,214000000000.0,22855.0,113.252653,2.600171,577.859314,0.043633,0.000554,2.70255,0.714795,578.495079,106.250557,250.250269,15.874497,9001.202677,16.674184,321.999592,3.988382334866842,5871576758.106801,4.18861426349823,5783848206.805016,155.35276246583265,460931646.23612547,25.540000915527344,4008400983.6883545,45.63999938964844,5392959247.879028,11.630000114440918,662087765.5150414,12.046934561726335,1336703765.1000307,42.27000045776367,2968385420.146179,2.0516302807320894,1610010724.3267071,18.309999465942383,765281075.6786346,33.554522771908715,1062460342.692886,1.4188198475587492,1066541090.309505,1.3539832031697714,874078783.1170777,0.2683221989421367,734027599.6290191,16.169906616210938,493334148.916626,2.425196179365768,929965726.9395975,10.723998992562983,469092381.13238776,16.539564283235986,499369140.6651742,,,1.5310429181722898,309160434.38069415,19.416980210410117,144659609.28438905,,,16.219999313354492,2517165343.680176,26.89356615146338,117851103.03931221,,,0.04175079933866596,26966799.8760514,7.480000019073486,482681409.23080444,14.294269431201366,338442558.4686685,,,,
2022-01-04,31.003921508789062,22.26670265197754,629.166259765625,25.0,44.08000183105469,12.0,66.43681335449219,39.029998779296875,11.305203437805176,18.18000030517578,29.16448211669922,1203.634521484375,10.629016876220703,7.403813362121582,16.284923553466797,13.564058303833008,1166.818603515625,14.578547477722168,1.3379650115966797,8.970000267028809,17.51602554321289,3.537917375564575,15.59000015258789,23.799999237060547,3.490000009536743,0.32556647062301636,7.349999904632568,12.800000190734863,,1.3600000143051147,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,751710016,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,201928000,EUR,7450160,NZD,70225400,USD,155188992,EUR,4382130,NZD,218582000,HKD,645899008,USD,64529600,EUR,23676800,USD,38174900,CAD,156960992,3.673096,104.899369,105.87495,482.30163,1.8015,553.427992,103.1041,1.381105,1.8,1.698131,1.7338,2.018332,85.76113,1.733109,0.377011,2005.0,1,1.357086,6.892275,5.677595,0.999592,2.18e-05,74.411255,11.746804,2.578941,19600,2.014875,1.27043,2004.999924,0.91623,0.030712,847.429933,6.355303,4080.3,641.703455,1,26.5,98.150351,21.878055,177.719763,6.592196,57.40004,139.240994,15.730698,15.000078,49.349833,0.886255,2.122297,0.754379,0.739055,3.095025,0.754379,6.185029,0.754379,52.749719,9125.000067,7.714483,209.040299,7.79385,24.469581,6.6615,98.754499,321.555022,14346.45,3.08582,0.754379,74.53515,1460.0,42275.00022,130.81968,0.754379,154.242555,0.708968,116.162958,113.130057,84.800839,4075.00009,436.050271,899.999923,1197.501272,0.30277,0.833023,434.814598,11224.99994,1515.064257,202.79947,146.125023,16.009706,2.95274,0.60489,4.587821,9.277501,17.84515,3959.99985,54.59056,1777.314569,2858.384653,8.025513,43.099912,15.450166,813.999793,20.5366,4.185984,63.830189,16.009623,412.739603,35.390139,8.8637,119.058363,1.467765,0.385022,0.999592,3.957502,3.525003,51.580077,176.701236,4.04535,6876.407283,3.640976,4.384598,104.190345,75.298005,1012.5,3.755605,8.080841,13.712007,437.502481,9.099101,1.35575,1.377405,11260.00035,584.000192,21.307989,20697.98101,8.746875,2512.492783,16.010042,33.249499,11.290234,3.51,2.883498,2.279302,13.417498,6.791571,27.530501,2300.000357,27.282148,3541.566938,1,44.68833,10820.00022,214000000000.0,22754.5,113.252653,2.600171,581.501542,0.043369,0.000551,2.70255,0.713539,580.492727,106.125034,250.249886,16.03776,9001.20093,16.718437,321.999592,3.9779982305008517,5856289591.348467,3.921854702911627,5415493254.764545,155.52826325673303,461452357.0827269,25.0,3923650000.0,44.08000183105469,5208625256.362915,12.0,683151600.0,11.70157669831895,1298383547.2920742,39.029998779296875,2740858246.2768555,1.9911958210836058,1562584962.937463,18.18000030517578,759847656.7550659,32.907551570032574,1041974840.6480404,1.4203351505691681,1067680158.7597117,1.363769751306569,880396597.153694,0.2689312977675772,735693862.6163441,16.284923553466797,496843246.6621399,2.389049994554562,916105110.9118923,10.04467020817105,439376977.6468805,16.449608157609454,496653149.33780766,0.9115662327393552,648731613.4474486,1.579894350870185,319024906.48251474,19.76409221184974,147245649.23303446,2.410411323041887,169272099.32514572,15.59000015258789,2419396408.959961,26.854572597119954,117680228.21501726,2.377764839423711,519736594.1309136,0.0417722268998013,26980639.916532572,7.349999904632568,474292553.8459778,14.442796024546956,341959192.91399336,,,1.0705036989878347,168027322.53279993
2022-01-05,30.907033920288086,21.237455368041992,,24.010000228881836,41.65999984741211,11.489999771118164,63.24292755126953,36.790000915527344,10.22665023803711,17.56999969482422,29.16448211669922,1234.5584716796875,11.10732364654541,7.431647300720215,16.31368064880371,12.642315864562988,1099.6221923828125,14.598037719726562,1.3291043043136597,8.600000381469727,17.275827407836914,3.499565601348877,13.569999694824219,23.799999237060547,3.4800000190734863,0.31752780079841614,7.329999923706055,12.600000381469727,,1.2799999713897705,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,751710016,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,201928000,EUR,7450160,NZD,70225400,USD,155188992,EUR,4382130,NZD,218582000,HKD,645899008,USD,64529600,EUR,23676800,USD,38174900,CAD,156960992,3.673102,105.250158,106.90253,483.164239,1.802797,552.652983,103.102801,1.384754,1.8005,1.691373,1.728498,2.019645,85.801548,1.728904,0.377047,2006.5,1,1.355562,6.906919,5.709171,1.000278,2.3e-05,74.3273,11.796021,2.585372,19600,2.016331,1.27595,2004.999491,0.91743,0.030389,838.519557,6.356014,4028.67,642.146379,1,26.5,97.649676,21.775602,177.719735,6.5761,57.306315,139.090187,15.716009,15.000078,49.34997,0.883903,2.125008,0.754379,0.73765,3.095044,0.754379,6.174982,0.754379,52.799746,9099.999784,7.72228,209.274684,7.79525,24.464964,6.647995,102.049365,320.308119,14404.85,3.09641,0.754379,74.43035,1460.0,42249.99964,129.779838,0.754379,153.957369,0.708983,116.123502,113.150336,84.803112,4075.999404,434.305751,899.999923,1200.249915,0.302569,0.833628,435.596051,11240.00024,1511.061713,202.062551,146.112179,15.879774,2.95274,0.60489,4.601522,9.252499,17.856158,3965.000072,54.477134,1778.550143,2858.384653,8.030595,43.09884,15.44964,815.000483,20.576675,4.1935,63.830264,15.884984,412.804591,35.403431,8.851304,118.923433,1.471955,0.385008,1.000278,3.961499,3.530335,51.439913,176.650232,4.042896,6900.117093,3.641019,4.372698,103.949582,76.696599,1012.5,3.755974,8.080873,14.855249,437.498155,9.112301,1.357803,1.377402,11269.99998,585.999832,21.340497,20697.98101,8.752519,2512.492783,15.879726,33.249503,11.30328,3.5,2.875505,2.27775,13.696099,6.80105,27.611403,2300.000203,27.474282,3540.847435,1,44.643086,10814.99999,214000000000.0,22760.0,113.252653,2.600171,579.692637,0.04389,0.000552,2.70255,0.716268,579.501261,105.550109,250.249682,15.893898,9001.187415,16.770433,321.999592,3.964854741065147,5836940140.716202,3.7198842648156782,5136602365.625174,,,24.010000228881836,3768273495.9220886,41.65999984741211,4922670561.969757,11.489999771118164,654117643.9699173,11.077427449846839,1229129194.9801056,36.790000915527344,2583555740.2923584,1.7912671100650355,1405691505.1523433,17.56999969482422,734352193.2449341,32.99511611194805,1044747458.0338895,1.4723073080091411,1106748150.0604684,1.4248835696796651,919849296.32318,0.2691513828804793,736295931.8740295,16.31368064880371,497720608.38661194,2.214387319028102,849128961.354516,9.469419828406592,414214202.96010965,16.515429543430177,498640454.94706124,0.9029517236013735,642600951.5038325,1.5063483615168867,304173911.9443819,19.544935821958873,145612899.0633251,2.3774949650966755,166960534.92190006,13.569999694824219,2105914574.0800781,26.926030613156136,117993366.5308299,2.3642027229592526,516772159.58987933,0.04073349806592683,26309725.99315206,7.329999923706055,473001963.0767822,14.25495827197071,337511796.0137961,,,1.0031740831457114,157459199.23924136
2022-01-06,31.439912796020508,20.99852180480957,630.1432495117188,23.40999984741211,42.38999938964844,10.960000038146973,64.399169921875,35.33000183105469,10.540410995483398,18.290000915527344,29.16448211669922,1249.92822265625,10.87702751159668,7.440925121307373,16.773759841918945,12.59713363647461,1095.3023681640625,14.364157676696777,1.3291043043136597,8.890000343322754,17.349735260009766,3.528329610824585,15.229999542236328,23.799999237060547,3.4600000381469727,0.31752780079841614,6.920000076293945,12.5,,1.2699999809265137,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,751710016,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,201928000,EUR,7450160,NZD,70225400,USD,155188992,EUR,4382130,NZD,218582000,HKD,645899008,USD,64529600,EUR,23676800,USD,38174900,CAD,156960992,3.673102,104.999962,107.350118,483.038449,1.802366,551.700853,103.2286,1.395982,1.8,1.700773,1.728918,2.019297,85.981869,1.730301,0.377018,2007.0,1,1.360025,6.895561,5.683896,1.000057,2.32e-05,74.434313,11.696862,2.590155,19600,2.01585,1.27275,2007.000019,0.921355,0.030355,837.619959,6.382999,4032.67,642.2273,1,26.5,96.749882,21.704602,177.720161,6.58555,57.550411,139.346047,15.7152,15.000078,49.302065,0.885197,2.134096,0.754379,0.738885,3.089986,0.754379,6.164987,0.754379,52.874987,9099.999891,7.720452,209.293383,7.80082,24.47982,6.657699,99.98453,318.990135,14418.5,3.11529,0.754379,74.41955,1459.0,42274.99971,129.61018,0.754379,154.31188,0.709008,115.860497,113.250387,84.796955,4074.999706,434.298788,899.999923,1205.905035,0.30267,0.833425,435.480948,11240.00039,1511.065053,202.014329,146.625029,15.720015,2.95274,0.60489,4.594983,9.282502,17.90125,3956.99979,54.543201,1778.125959,2858.384653,8.036084,43.689855,15.459651,815.999639,20.506098,4.213064,63.829697,15.709948,413.040113,35.403308,8.89431,119.093565,1.48346,0.384987,1.000057,3.967502,3.524993,51.604968,177.102189,4.032219,6937.373755,3.64097,4.376102,104.110052,76.388699,1015.0,3.754304,8.087408,14.983402,437.496888,9.14817,1.360899,1.377398,11330.00043,586.000337,21.261984,20697.98101,8.750613,2512.492783,15.710155,33.5645,11.295685,3.51,2.881498,2.277196,13.7958,6.799648,27.625026,2299.99972,27.495812,3543.232958,1,44.748439,10815.00013,214000000000.0,22750.0,113.252653,2.600171,579.748995,0.045055,0.000558,2.70255,0.714658,580.493234,105.87987,249.999702,15.72151,9001.191881,16.776058,321.999592,4.030334348955688,5933337254.016746,3.694388814434601,5101396971.742682,156.2770398908687,463673977.35620743,23.40999984741211,3674105836.051941,42.38999938964844,5008929497.879028,10.960000038146973,623945130.1716805,11.330110530149566,1257166404.2043357,35.33000183105469,2481028180.584717,1.8544341760446355,1455261671.1839728,18.290000915527344,764445220.2651978,32.94688314205676,1043220223.7451427,1.492237869007429,1121730152.3873804,1.3943441217201114,900134219.0260158,0.2693545020123193,736851588.6529732,16.773759841918945,511757348.52104187,2.2162850334479396,849856658.925947,9.453630845067604,413523556.5142006,16.227074511884673,489934324.4926268,0.8959488657015758,637617248.5748343,1.5640680869816679,315829140.66803426,19.599857726596188,146022076.04037786,2.3784460725766685,167027326.82512558,15.229999542236328,2363528277.120117,26.88666956288888,117820881.29162225,2.332385125414216,509817405.48329014,0.04070441322814988,26290940.125284087,6.920000076293945,446544836.9232178,14.12115043318041,334343654.57632595,,,0.9978393093117373,156621847.84616512
2022-01-07,,20.3184814453125,,23.219999313354492,39.709999084472656,10.90999984741211,63.88740158081055,37.13999938964844,10.29528522491455,18.510000228881836,,1240.669189453125,,,16.754589080810547,12.353142738342285,,,,9.0,,,13.9399995803833,,,,6.929999828338623,,,1.309999942779541,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,751710016,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,201928000,EUR,7450160,NZD,70225400,USD,155188992,EUR,4382130,NZD,218582000,HKD,645899008,USD,64529600,EUR,23676800,USD,38174900,CAD,156960992,3.673042,105.000368,107.000368,483.788207,1.802362,550.928041,103.292284,1.392651,1.8005,1.70397,1.730287,2.019286,85.939976,1.724636,0.377041,2007.5,1,1.359195,6.885566,5.635804,1.000044,2.41e-05,74.311622,11.662759,2.588933,19600,2.015836,1.264015,2007.000362,0.91889,0.030019,828.310396,6.377704,4050.54,642.225859,1,26.5,97.503897,21.512904,177.720394,6.547315,57.650393,139.502826,15.716273,15.000078,49.310392,0.88015,2.14204,0.754379,0.735565,3.09504,0.754379,6.16504,0.754379,52.803853,9095.000355,7.720618,209.236077,7.79767,24.46504,6.619604,99.985845,315.70504,14318.75,3.115204,0.754379,74.46755,1460.0,42250.00035,128.650386,0.754379,154.449104,0.70904,115.61704,113.250385,84.803801,4075.000351,433.503796,899.999923,1197.655039,0.30265,0.833378,435.484584,11260.00035,1514.000349,202.886653,147.125039,15.640382,2.95274,0.60489,4.603765,9.260381,17.886407,3955.000347,54.509665,1778.102488,2858.384653,8.034413,43.705216,15.450378,817.503739,20.391404,4.209039,63.830377,15.635039,413.210377,35.730377,8.838825,118.898596,1.474949,0.385011,1.000044,3.954504,3.530375,51.333603,177.000342,4.000937,6954.748529,3.641038,4.352504,103.495038,75.450373,1016.0,3.753698,8.087376,13.874486,437.503678,9.08186,1.35768,1.377404,11335.00034,584.000338,21.268038,20697.98101,8.750387,2512.492783,15.635038,33.63037,11.295882,3.5,2.881038,2.284504,13.875038,6.788251,27.653038,2308.000336,27.497501,3545.273588,1,44.748972,10810.00034,214000000000.0,22690.0,113.252653,2.600171,580.300343,0.044703,0.000556,2.70255,0.715161,579.503602,105.525037,250.250364,15.585745,9001.203593,16.856372,321.999592,,,3.605249835748812,4978309408.745739,,,23.219999313354492,3644286012.233734,39.709999084472656,4692252621.8185425,10.90999984741211,621098654.3132782,11.335987124607339,1257818459.3721812,37.13999938964844,2608134173.1384277,1.8267642424957558,1433547773.6199307,18.510000228881836,773640267.5662994,,,1.4978312423029458,1125934747.1168473,,,,,16.754589080810547,511172460.1020813,2.191904249747203,840507603.6080625,,,,,,,1.5969327535166233,322465437.0521047,,,,,13.9399995803833,2163334483.3601074,,,,,,,6.929999828338623,447190116.92276,,,,,1.0363800609799259,162671242.46042967
2022-01-09,32.505672454833984,,626.2353515625,,,,,,,,28.98772621154785,,11.071892738342285,7.478037357330322,,,,14.325177192687988,1.2936615943908691,,17.220396041870117,3.537917375564575,,23.799999237060547,3.430000066757202,0.31752780079841614,,12.800000190734863,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,751710016,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,201928000,EUR,7450160,NZD,70225400,USD,155188992,EUR,4382130,NZD,218582000,HKD,645899008,USD,64529600,EUR,23676800,USD,38174900,CAD,156960992,3.673026,104.505202,106.94354,481.373567,1.793366,550.928029,102.780831,1.393049,1.8005,1.697429,1.721651,2.009208,85.512931,1.72468,0.377018,1985.149909,1,1.352441,6.8512,5.635804,0.995053,2.39e-05,73.94236,11.604549,2.576011,19600,2.005775,1.264765,2007.000311,0.91894,0.030122,831.147339,6.377699,4014.718051,639.02044,1,26.5,97.062552,21.51575,177.153571,6.55225,57.087903,139.502826,15.725132,15.000078,49.366384,0.880805,2.134098,0.754379,0.73579,3.094983,0.754379,6.154117,0.754379,52.79594,9085.139346,7.682083,208.191757,7.798185,24.432668,6.619602,99.486805,316.184972,14318.75,3.11482,0.754379,74.277497,1452.359994,42250.00026,128.650259,0.754379,153.676872,0.708985,115.627496,112.743526,84.798072,4054.946216,433.498169,899.999923,1197.554972,0.30265,0.829211,433.311033,11194.7853,1504.815056,201.878488,147.125008,15.640014,2.95274,0.60489,4.576768,9.23901,17.797134,3957.967289,54.237601,1769.266914,2858.384653,7.99449,43.705216,15.450184,812.389747,20.395,4.209038,63.830141,15.634971,413.21011,35.230894,8.839635,118.307776,1.47604,0.385011,0.995053,3.950459,3.494657,51.333603,175.732558,4.003554,6920.036619,3.640965,4.357502,103.502579,75.47185,1032.552244,3.753597,8.087376,14.983977,437.497346,9.05721,1.356275,1.377403,11335.00003,583.9998,21.268051,20697.98101,8.706713,2512.492783,15.5433,33.662982,11.239503,3.5,2.880972,2.284503,13.877502,6.754371,27.653034,2296.667312,27.360258,3527.57874,1,44.525625,10764.91611,214000000000.0,22690.0,113.252653,2.600171,577.416771,0.044716,0.000557,2.70255,0.711607,577.416771,105.525019,250.249957,15.58521,9001.205123,16.77224,321.999592,4.168363850669609,6136540143.346457,,,156.41985884604028,464097721.1962015,,,,,,,,,,,,,,,32.91049234682802,1042067956.5222584,,,1.4198038054165534,916569998.503807,0.2704237573833787,739776665.1337992,,,,,,,16.26373282700256,491041127.0059921,0.8764407430631075,623733961.3050184,,,19.550747375264805,145656196.06530285,2.3968980349886015,168323123.26628855,,,27.0207358462549,118408377.17394899,2.3237853084992293,507937640.30237854,0.040718167214347456,26299823.811325144,,,14.532161137521772,344075072.82087547,,,,
